graph_id,label
1202,"2807.902144077612, 191.1779575224176, 105.90494626890765, 242.2528308620665, 7520.8308656714635, -1, -1"
1203,"3646.70564491381, 693.8568861489966, 464.4599579210056, 738.3619131715936, 1128.5555283234025, -1, -1"
1204,"835.2962573190434, 372.3611505107052, 114.80427770439998, 1720.9221613803668, 5571.079908650085, -1, -1"
1205,"627.0787770755521, 289.3570197541151, 296.5522736697483, 279.1091872617204, 106.05542081930409, -1, -1"
1206,"151.19159243622488, 436.3799951372663, 715.068008584225, 1942.8267994533533, 445.44910217025847, -1, -1"
1207,"763.9944235451242, 2110.2994428001284, 3394.69395831258, 228.82044888885048, 125.73277197324686, -1, -1"
1208,"2793.1834298086333, 874.4329167199326, 344.27975348301817, 751.4955527464208, 2680.1012574203332, -1, -1"
1209,"661.0298159954287, 525.3567667824651, 337.89270692567516, 1178.0431046418987, 380.2364981433305, -1, -1"
1210,"1231.0731410801122, 225.5802921264879, 2382.7579052527994, 1480.6203123001712, 240.43479676410226, -1, -1"
1211,"186.2709860347298, 774.9602306405118, 302.3446123940378, 673.9433681064243, 649.0056895034295, -1, -1"
1212,"542.5846023991103, 704.5383928025859, 306.142468510379, 594.10029188902, 780.4856855171661, -1, -1"
1213,"1862.1967724647502, 147.60765546896562, 3482.6052403776594, 250.03136410229402, 545.2591737766951, -1, -1"
1214,"1579.369320706478, 225.3460907369781, 413.80969175407677, 715.2166469669606, 1015.8919087592116, -1, -1"
1215,"1584.5622347009423, 427.62303191171355, 1654.7932761518712, 402.1707439390918, 1790.3194040466428, -1, -1"
1216,"325.42384514883344, 353.86605977112146, 138.97482281182994, 390.84564735784375, 258.5708793293014, -1, -1"
1217,"885.5924182038839, 168.28531641346592, 368.29227035966073, 1454.7161393313645, 1186.7142352821788, -1, -1"
1218,"239.74030834785498, 597.7575473536812, 481.0318517426796, 312.79969116662323, 326.6417874727573, -1, -1"
1219,"573.8310551101787, 614.2184400882625, 1054.7771019739118, 1023.3872546024052, 254.21679515020696, -1, -1"
1220,"339.12109132608646, 9527.820214696712, 2064.4710272147872, 468.7472160020431, 186.0076848326011, -1, -1"
1221,"293.90223077304364, 1231.0898607501185, 381.57773502126355, 368.13744205907074, 1227.9433482074219, -1, -1"
1222,"1074.067923013803, 676.4160271452258, 332.1440876369986, 2159.4658052929917, 162.34891095277027, -1, -1"
1223,"508.59346895745506, 9306.767140537637, 2718.280466398477, 294.7811838441387, 231.1278825000082, -1, -1"
1224,"8721.02036152981, 542.9711967373579, 345.4010103764805, 354.0995143927086, 263.35338919789876, -1, -1"
1225,"150.26628556885743, 439.7660811723139, 567.8374380494721, 272.2539882909078, 1986.0596548990534, -1, -1"
1226,"1769.7822560741938, 179.7035053327414, 110.42523475538982, 317.18158400572065, 378.57688497095245, -1, -1"
1227,"1177.5689011614427, 748.1452411550935, 796.560949587932, 368.9474130967129, 219.73226556226325, -1, -1"
1228,"7620.146765365442, 2249.543882303492, 704.122280779291, 323.9110052833866, 626.7811384873468, -1, -1"
1229,"2827.8535487054796, 1469.842415520232, 1258.6589161941881, 532.094944055605, 1207.5713839239927, -1, -1"
1230,"732.7262575868821, 731.1096592808127, 1339.272319848219, 196.54396655192937, 653.2720216805576, -1, -1"
1231,"1483.5601469640833, 453.6405784504367, 395.8953630912968, 1522.0846310280401, 587.6097152651245, -1, -1"
1232,"599.7325131482711, 1444.5724712362717, 788.5605166882846, 338.3969182844824, 724.773158076117, -1, -1"
1233,"2839.077987817576, 2133.021780982881, 392.7737551496873, 202.92719432410445, 158.5188570377494, -1, -1"
1234,"332.9739595805892, 946.3751037891312, 1059.0690585131572, 2013.0215602199037, 465.8843502307461, -1, -1"
1235,"1157.0053992305986, 1579.2551315659925, 524.2149071088161, 1285.4006351008468, 68.38907693086287, -1, -1"
1236,"131.4347252375813, 1245.2577986203887, 136.32161438464883, 564.6662347141515, 762.4406596320183, -1, -1"
1237,"872.4834613878586, 501.0922157749302, 6415.1795081472765, 664.468407253361, 1050.416593629106, -1, -1"
1238,"709.8993586194748, 675.5109416522606, 1560.28832990499, 444.9106820259881, 183.23959227935143, -1, -1"
1239,"1292.0212918483926, 228.2203491233917, 862.6304541878412, 382.7299365277041, 913.3368996057158, -1, -1"
1240,"791.7949529821985, 709.102047872105, 416.7755665956289, 1107.3175182819434, 736.4810820937992, -1, -1"
1241,"1529.995716767552, 573.1479000286938, 1495.1185387727733, 606.8326590667116, 316.8119438140144, -1, -1"
1242,"150.77286467643785, 656.6110555629135, 1345.7091872869541, 485.1219266235113, 913.5638571694524, -1, -1"
1243,"397.14828592923476, 773.7529225526505, 516.2318462402707, 503.72249260388963, 353.35229548953873, -1, -1"
1244,"557.4218395774917, 728.2687213457029, 1274.4299324237772, 320.08147591916645, 150.76548512209862, -1, -1"
1245,"805.7517866873951, 473.167895424065, 1572.0183569407484, 312.3362244178948, 136.49840582217894, -1, -1"
1246,"1646.184678845893, 5059.645510022944, 188.5075565030998, 130.83838336353205, 453.6192909981022, -1, -1"
1247,"3418.1133259636113, 868.7838992313666, 1753.2254747932902, 477.89669952874743, 373.64443070923954, -1, -1"
1248,"588.8071878682135, 2247.9831534304476, 247.8334202499734, 529.7709159676045, 946.6953947017289, -1, -1"
1249,"4010.823236283144, 278.1956653117503, 243.94759154208947, 395.1823906037958, 1101.18447239325, -1, -1"
1250,"1261.960662491161, 2852.708775238933, 673.5653714464559, 2271.935280417464, 1424.8972771245067, -1, -1"
1251,"358.84106649029263, 274.30366726109105, 200.81736309607606, 429.0648725734708, 345.111936577986, -1, -1"
1252,"805.3145081158807, 395.87209796246367, 1073.9656392067532, 1315.3199595862209, 886.0155350041637, -1, -1"
1253,"1527.1459672752944, 442.3153951691802, 574.1040327250073, 1208.239521806978, 817.1905413901825, -1, -1"
1254,"971.8268595661268, 282.37475024061143, 95.8157253624305, 365.2065826983087, 313.32174986987087, -1, -1"
1255,"1175.3564223355645, 191.37852239421684, 1834.9408798083873, 1050.3382339942916, 164.6810043876732, -1, -1"
1256,"430.5066034184057, 377.2372362447971, 266.8477285929363, 232.61424061801566, 361.72724483645663, -1, -1"
1257,"1669.4844595139732, 412.2952042842538, 422.8040567265802, 182.92589906139185, 423.6381293108922, -1, -1"
1258,"1316.3704650440395, 456.54979573853876, 833.3499004360701, 4392.103578640576, 779.2001928840903, -1, -1"
1259,"656.1816434767984, 818.9517598433979, 956.062757316795, 2774.9700521883206, 106.88549199206138, -1, -1"
1260,"1246.3770270464345, 39.640441943376, 2501.824472424131, 528.678004010826, 143.08852711412246, -1, -1"
1261,"1303.4242881257692, 510.7833445985704, 1278.2509193279684, 353.70936458749975, 473.98639130050833, -1, -1"
1262,"447.3603140547792, 411.15003095739337, 178.63515727936993, 430.0438466017023, 470.92714296793315, -1, -1"
1263,"111.52757803716472, 1191.1136416999054, 1782.5342837648532, 332.87295931254425, 105.15766828528491, -1, -1"
1264,"585.578912010356, 2459.6843630705043, 962.1902099949621, 551.2761769552741, 319.452960712215, -1, -1"
1265,"2891.0302095142524, 423.9625119729952, 2259.5516750441407, 880.3265697747827, 2146.702121616633, -1, -1"
1266,"215.95462815503143, 148.5728059907446, 577.9169272065757, 336.07729789579105, 1107.8927600530214, -1, -1"
1267,"866.84728366691, 1399.5233663459715, 632.4121707390013, 825.3206509843143, 81.1289297935207, -1, -1"
1268,"635.3798189324084, 1297.1134359055707, 447.3984543471381, 951.6971009939728, 217.5111356824317, -1, -1"
1269,"158.31152258877626, 1573.9605087351858, 379.3711159190623, 541.6790289127575, 312.4989914285171, -1, -1"
1270,"15738.856619892635, 83.43982515569792, 112.49110860616531, 1694.7716379491508, 366.06140521518535, -1, -1"
1271,"205.88609534212927, 65.95374535394583, 1012.5341669119307, 358.5724199198394, 598.0394877547251, -1, -1"
1272,"267.11843364488686, 293.45754922066857, 97.47846696192278, 5754.231840618312, 595.3320882591856, -1, -1"
1273,"441.37519204393556, 6840.119633566727, 205.1833659444567, 273.9761840323721, 327.9300119514082, -1, -1"
1274,"839.660507210013, 162.68077791695492, 294.01154359988595, 982.6621638480793, 942.1377732793771, -1, -1"
1275,"1820.4878858006596, 1507.882811615801, 5230.179982927356, 920.74953354015, 173.24254723435882, -1, -1"
1276,"204.70160228226626, 808.5123887443302, 1720.5132270226077, 681.54936033234, 1996.3353193432322, -1, -1"
1277,"429.4304338388516, 3908.2809898204905, 4195.407979230881, 756.4486649560691, 616.5468067013777, -1, -1"
1278,"1874.2963152458788, 150.39488798666696, 386.9915483699459, 90.64223013982897, 323.76985191783064, -1, -1"
1279,"6128.292316844613, 1514.794148712699, 917.8595623192891, 299.11342492099067, 255.6426045998898, -1, -1"
1280,"338.2055021949998, 328.1105354927184, 106.87367012258382, 698.5250930069284, 498.021810652995, -1, -1"
1281,"431.617855116292, 362.2364849251923, 1769.5523463928973, 452.75646177893077, 1716.5058310800641, -1, -1"
1282,"704.9392201962733, 1650.5848338977828, 243.4334184957467, 1686.6572611412448, 1679.1998181128336, -1, -1"
1283,"900.9041168439193, 452.782688227887, 1522.9902756548286, 4544.349538185358, 272.520263271738, -1, -1"
1284,"213.60619099142363, 598.495729641188, 958.6195126334254, 283.44655310588064, 743.7787284133727, -1, -1"
1285,"1536.0790239631367, 198.81461372859957, 59.23466308705812, 345.0890597868556, 88.28545295801966, -1, -1"
1286,"552.3017939791869, 1390.1559970247704, 351.35118331499484, 874.1910330783194, 932.058439285993, -1, -1"
1287,"3353.2412032868674, 149.3161081565837, 2403.6790416000326, 1942.3464081724264, 187.73919654303108, -1, -1"
1288,"270.51343816856183, 333.33519045779656, 968.5043651810455, 531.2366806752576, 2265.9150526975454, -1, -1"
1289,"294.95037843521396, 296.82261731981407, 1836.0028548558744, 186.56272822738998, 732.8756663126593, -1, -1"
1290,"595.9536881053812, 5801.732146868002, 324.353165801781, 257.95859912195897, 200.49827676769644, -1, -1"
1291,"1601.8216685647603, 516.1004153962219, 903.2169591322972, 763.0189487903468, 2107.89435198495, -1, -1"
1292,"2236.094040369358, 165.85332371578403, 606.6094660364517, 783.4186525271875, 3133.9652470479914, -1, -1"
1293,"1457.7477034740702, 243.91788827535203, 530.6595114437483, 294.1300914330868, 234.81015901451127, -1, -1"
1294,"444.71898046535455, 1718.5280280129837, 248.0229009618788, 4819.054041348345, 1194.1218259567909, -1, -1"
1295,"804.6586766400181, 688.8284892838553, 261.2050921534183, 700.6717977157115, 342.25485571573677, -1, -1"
1296,"1548.7270648205913, 395.4901120778096, 408.10408341825234, 1567.9148825841482, 325.33357123804103, -1, -1"
1297,"719.1077246725908, 324.36450225247586, 377.90101394643733, 276.46073204143045, 3833.174627899195, -1, -1"
1298,"541.1783590225333, 1146.354047094685, 1054.7649542979477, 66.56940266482124, 389.1396830367687, -1, -1"
1299,"658.0063277248738, 1355.6917848161127, 272.93112492863077, 404.55191722231956, 212.54474455688984, -1, -1"
1300,"1228.4207879786813, 277.7934330914279, 541.763639943086, 855.880596985421, 271.7358838235792, 597.7320356438988, -1"
1301,"525.9340380660459, 608.3032528776823, 284.40945781935926, 2921.32050405824, 823.5858424400147, 215.7912918488226, -1"
1302,"3162.673235334937, 3457.9315723523273, 1173.4056919123568, 420.2978103800167, 535.5910376741931, 73.52094551111156, -1"
1303,"1794.5843501593213, 1723.4722651859734, 578.2790782534639, 192.80569457207324, 251.44164962402618, 286.4028214852756, -1"
1304,"273.53939758155326, 1818.005972108044, 925.5311455206146, 1586.2072393171807, 224.76216625996685, 193.89658225240373, -1"
1305,"1124.5787486126635, 521.8249201169679, 882.8737083963495, 7957.866451916177, 622.1528979136668, 385.83847602964056, -1"
1306,"299.6959992448585, 699.9671381720735, 596.42249165886, 2228.448199159204, 1052.0729006437557, 344.3582409678927, -1"
1307,"173.95296266957442, 319.3281093520444, 148.90210177254062, 1932.9263563159543, 454.65313551173307, 338.9407968888428, -1"
1308,"2358.626546313417, 154.72892941257408, 485.35291926322077, 429.78575571590255, 2394.610350552214, 255.3308268923857, -1"
1309,"1071.9194130179571, 423.1196599816287, 7427.141395539162, 784.8895512279155, 347.0186865533103, 282.9864679698959, -1"
1310,"1495.892826496027, 342.50265168682694, 848.8812516425205, 982.0167249217623, 98.96875343792489, 297.7956903255741, -1"
1311,"235.84866602960534, 684.1857464950872, 274.48607996992314, 317.6722990829312, 163.43089805009708, 229.97358883998234, -1"
1312,"1743.708020089678, 596.0579747882816, 414.8394028923278, 329.6656635116109, 127.281292181577, 1345.44419558533, -1"
1313,"681.0488516318284, 1026.4204206675129, 5508.138159538255, 232.87729273874868, 309.90074200254446, 1094.1016924933, -1"
1314,"162.29873566081366, 963.6107109690245, 484.93538569859066, 396.99453019960026, 326.59026250812855, 5677.435958586921, -1"
1315,"14540.615289609344, 152.14546143737158, 479.3455955163529, 212.6929778333332, 719.6077519502398, 259.7091000373391, -1"
1316,"917.2638550638696, 2671.9791941516273, 3021.658114130964, 432.7506169432396, 244.2299303626801, 928.1946254440259, -1"
1317,"1869.4171765555911, 741.8991235135483, 242.58340419772645, 2883.4894889767006, 2269.50161274055, 683.0850336069898, -1"
1318,"425.03877884232656, 1497.0976663814013, 1095.3892855792456, 387.1482477456012, 94.70742201144377, 485.9911991299098, -1"
1319,"356.3606599357899, 322.39268337589925, 10250.922084100268, 142.69225126617292, 290.7972881548379, 1916.8216635613298, -1"
1320,"1349.3362358647753, 1790.6918049271196, 1190.1716355156063, 1197.9892139708027, 143.2157885358148, 205.67323449035493, -1"
1321,"1153.8230562998451, 89.23070307850853, 1668.5640949359727, 855.8611382125526, 207.11466014301976, 128.9598424908785, -1"
1322,"446.9603982918159, 317.83986983952053, 829.3342189814871, 4906.122543031328, 673.2294517909777, 184.9481834688089, -1"
1323,"125.89848701620932, 4613.946930370246, 408.51225430961193, 283.91791236661004, 673.8879602326268, 279.7042554955165, -1"
1324,"539.9725480203421, 247.38240549520617, 431.00811068780274, 520.1975602607854, 1510.8995781716467, 885.6094342111472, -1"
1325,"783.7516579917456, 809.1008834998238, 1040.9317476729884, 108.59154665132412, 215.12131329326363, 487.4142392233275, -1"
1326,"438.138527758426, 317.9729513038636, 195.62796393282864, 774.4304624673493, 1136.0271326892832, 99.5547309835939, -1"
1327,"379.53450376667877, 346.52675787642414, 5074.857348969627, 768.425704579789, 1175.9713651904299, 146.9003059013682, -1"
1328,"405.7153878655554, 489.2983371345001, 940.0844139788977, 411.15111318636866, 988.6963274550786, 348.9638802631562, -1"
1329,"1898.8075557484135, 332.7107073874406, 262.7337418528866, 576.8054536178462, 149.8773343659586, 485.89797250125923, -1"
1330,"145.91734089322657, 2990.061447138159, 2074.9784170396742, 1203.1591307859603, 1761.3733953249107, 312.0688182191773, -1"
1331,"288.69116931765143, 1043.6079911861254, 64.65082769482609, 352.0043782066179, 1473.6945976461657, 219.127591148653, -1"
1332,"663.8911949472825, 59.910178694460086, 92.70004066367827, 394.39844223161913, 142.1679944310708, 370.42793599271386, -1"
1333,"2839.1608821595532, 690.5316798849343, 52.030020698567085, 1780.7869008565517, 254.43412765700174, 557.4396082937324, -1"
1334,"806.5732601013564, 666.2059747646645, 172.01357669514445, 348.36385870517233, 138.9694422806544, 385.49684937816585, -1"
1335,"350.0795695781154, 266.6087843560402, 717.5728406135222, 702.5358575939085, 322.4203180761259, 2880.0738940613746, -1"
1336,"782.5606202093182, 1062.0266452178055, 1792.3823885104966, 448.32944846553136, 993.10696352692, 260.3362038204201, -1"
1337,"776.7152885742624, 446.0221604971561, 556.0180856957268, 390.57732174740306, 244.7386195520795, 451.82197500518345, -1"
1338,"650.7850389548091, 75.08394551311372, 629.893006247224, 1883.0894049336557, 353.96984708657766, 1349.1724852008012, -1"
1339,"878.273757370478, 1131.7339074881781, 499.0611157087863, 2062.3163851357235, 595.6530491753655, 883.3012803593928, -1"
1340,"554.650375016628, 233.6930407850903, 3527.9902923532836, 1832.6057967324891, 582.7193200374602, 328.42374499130153, -1"
1341,"961.3676681562804, 772.0238825927306, 653.6832207557155, 3744.2668250975494, 421.8367314341125, 458.4639841443541, -1"
1342,"419.0431785243602, 560.598470432926, 616.0781633504695, 89.82386014043084, 1187.4239105269955, 687.563676858967, -1"
1343,"1899.0485585531196, 103.04179754689324, 675.4771475406765, 90.98762567740317, 82.55326582227912, 594.474597900617, -1"
1344,"1452.754630115988, 306.238776097933, 1497.6773403720729, 2507.582588766081, 341.6567664982315, 115.97563897479233, -1"
1345,"2044.1385341070097, 221.66920923335215, 317.56045569896037, 172.81209014167726, 364.7515959032056, 178.75978692465523, -1"
1346,"619.791331975233, 2395.076107941251, 1006.5591520616222, 152.9202256025613, 301.3733334964499, 225.49251521979522, -1"
1347,"2990.178347140819, 370.9537573575744, 349.1460600466236, 174.55715714284128, 457.8757570818075, 458.484388656955, -1"
1348,"2974.4418694840165, 1034.706528242239, 337.6392196869348, 469.5258109500379, 325.72716893899513, 812.2220070279697, -1"
1349,"503.08240860045083, 767.7542839589103, 1084.5324346644716, 187.38799863765706, 1082.3582004308973, 3878.137234115282, -1"
1350,"539.7311815425135, 603.3795399682929, 685.5816785578705, 302.4206694186355, 126.92478018033694, 66.01409013441514, -1"
1351,"2082.6256750909106, 362.8874576265744, 738.9211119089575, 1068.2980759794916, 267.9595542633602, 3381.684263909917, -1"
1352,"1152.9468715106482, 3771.824609889302, 2089.315845042771, 343.47588791885283, 2829.962774380467, 250.8103945898469, -1"
1353,"5698.468888256298, 411.6709020576444, 1277.4939465353314, 615.7855146587102, 823.0440003514268, 794.9966988446647, -1"
1354,"326.04021154291564, 343.80555498229904, 376.9181481965279, 110.3235166202326, 164.40642617710233, 2666.347361272407, -1"
1355,"185.14538160129763, 857.3018569651801, 774.0941173539725, 244.67518656791864, 402.99789043365075, 281.0453709901405, -1"
1356,"389.6793489042007, 843.2860551455723, 119.15576382105878, 1494.4494031878176, 1893.9627784736049, 352.7636907159026, -1"
1357,"130.86863391338326, 5520.545420980951, 307.5750333955206, 190.84494842873966, 347.5367483363835, 206.5881153698607, -1"
1358,"126.08837430530976, 1106.6192144905465, 834.1720728443916, 284.374013685293, 1024.2501645901593, 322.1817239243281, -1"
1359,"2139.968328074881, 1015.7582624527448, 488.93716908058224, 2155.0081793983572, 209.88679091140173, 313.7345288278762, -1"
1360,"1483.5733172384141, 2585.9332885097224, 912.6869410761225, 347.8664706418483, 724.3323029120365, 378.0146477849097, -1"
1361,"414.75329089717167, 895.2139237335267, 178.03541280242825, 635.3053990889451, 223.2710760421959, 462.90857914355814, -1"
1362,"2746.6792575071486, 206.4729425605173, 203.94899657427172, 361.7638240413397, 3241.87627075031, 794.3380340434271, -1"
1363,"253.8356759412717, 1349.3382772273517, 281.4483761664315, 2237.4273526964357, 709.6558305686299, 273.7731610488261, -1"
1364,"363.9299861069855, 557.4745956891841, 346.69323955428024, 294.2249661972887, 377.2953347939842, 315.07446063566664, -1"
1365,"263.0140380405555, 523.5323738447424, 2108.8743825555935, 4395.103564600825, 1252.607974735416, 85.66953603626425, -1"
1366,"3756.5996480437752, 534.1157032176694, 1323.0596299699696, 649.783004736654, 305.58062304326387, 508.9734616978489, -1"
1367,"1796.8811549779607, 172.18406303703813, 344.24764302500245, 175.59753352431414, 469.15662917005056, 188.820491936114, -1"
1368,"71.94690192750909, 158.70460410863456, 1473.285387447199, 937.0708039543795, 290.9976569018362, 407.82864831992447, -1"
1369,"1286.5971829786868, 696.182823153408, 416.6203042597589, 1150.833888852606, 130.7947789104175, 1228.959129567939, -1"
1370,"717.0585625035576, 1644.454245551401, 2254.6703433522084, 485.29670926333847, 198.9644892272261, 417.4269770886197, -1"
1371,"754.5047561527474, 491.53360207297794, 311.91722873856685, 3442.799718612867, 93.65387992503986, 1000.1771723426692, -1"
1372,"695.8939239801608, 733.3619036726284, 2100.1856932018186, 446.8727860132275, 228.7860159808236, 2191.3843201829172, -1"
1373,"223.1298082212743, 206.2464838026434, 10116.987874661723, 118.3739955770159, 278.48937069240156, 1837.8945224930567, -1"
1374,"477.0744994266971, 754.7244772544775, 208.44227869469168, 201.31339835065842, 728.175459086015, 327.99291301984516, -1"
1375,"2096.071409129994, 687.8769487145972, 250.39402517138268, 1831.553601229961, 299.37540256656786, 1636.5345883773512, -1"
1376,"715.2804029154652, 723.0334007716704, 985.2027396602085, 246.89018726153, 581.1985816822868, 460.7258518238789, -1"
1377,"175.6598906569549, 667.9620805038484, 202.63239515266187, 574.850160865427, 8002.291235454914, 2986.4734979816462, -1"
1378,"900.2332084688757, 415.39096943728407, 1921.7087669991033, 2050.6856725524326, 220.30439285401374, 194.2952329104464, -1"
1379,"885.1173389111977, 2333.513447834885, 483.4889477268419, 2457.6410957559447, 167.95621400255527, 336.9629446910778, -1"
1380,"2228.758271892645, 1966.923097204998, 667.077215782884, 2854.7422950848845, 222.08912070001534, 96.64516477613228, -1"
1381,"962.9607150713144, 5502.618561688769, 1599.675250499283, 333.22534802320916, 308.64149493723914, 394.43836996505667, -1"
1382,"3463.41884734343, 507.87397652197063, 509.81212055936163, 1075.941463320988, 1909.5431726600298, 123.10481554192165, -1"
1383,"313.3292724620839, 220.10294228586588, 2554.428454703017, 370.2834330489877, 650.2998147316546, 465.6025469687251, -1"
1384,"448.73899981275326, 562.4427047670113, 214.03294296383086, 888.9038088788635, 340.27064377210746, 281.17440077039606, -1"
1385,"742.2317291202396, 425.43716049196047, 492.34336095366587, 1053.3796238841867, 405.55707426594347, 483.3504686604883, -1"
1386,"1420.0204826965946, 396.586674277796, 320.5632322025781, 358.53157401024157, 510.19484983159, 279.1355036519569, -1"
1387,"175.6377121512818, 6406.53075455235, 417.5727254681235, 83.61505016208675, 129.93641164335645, 405.3719874912765, -1"
1388,"1787.6884088745155, 318.8491511911858, 200.6964248110674, 1077.9428540078954, 317.1972341056255, 704.5953063952423, -1"
1389,"383.72292979395803, 277.49029910160016, 192.75141414633165, 291.8672034410338, 1130.855199185355, 423.2876292409904, -1"
1390,"292.72434675813554, 5283.8019078137695, 486.2579057390794, 76.76325596619982, 722.9098225609314, 217.97982578568985, -1"
1391,"1515.133194748984, 599.6139567897044, 1019.880031939962, 661.129099013309, 549.3036237198008, 755.4711872301821, -1"
1392,"2236.1903631003597, 1179.1091834198169, 737.7086725149812, 716.5336420250685, 661.4739206350629, 64.23558659239062, -1"
1393,"864.7797812379965, 624.9373499636131, 727.0776661315022, 989.3541455062873, 353.9176698225874, 280.0704221971376, -1"
1394,"1304.5379785804116, 1241.5116023582157, 279.08402413159666, 259.5101143223959, 235.79114147510342, 98.78915264503064, -1"
1395,"382.5404264125775, 319.38891226648525, 958.2284678753184, 1008.9971152537373, 153.03447423429304, 516.5772042254524, -1"
1396,"1428.3056865675692, 688.656130411338, 206.69062382987232, 697.0462601268596, 159.11600877338944, 73.15839659569427, -1"
1397,"159.73179783606486, 7055.18771922374, 113.61775530592799, 121.47633261813772, 223.46563873386737, 407.8012644935087, -1"
1398,"439.0341994328557, 223.81123466488387, 270.7613542216649, 1406.5832914367138, 621.7761601228101, 1177.9222960795041, -1"
1399,"379.1307663940734, 1964.0984614294364, 627.2447978349933, 1261.5229652711823, 387.8931116193444, 581.7436359133297, -1"
1400,"429.15971909761186, 954.0314423713849, 354.1814797468531, 605.6993321148088, 364.8037180609223, 269.2160744336234, 468.0168893256918"
1401,"2756.5117164280086, 426.8485877123329, 653.74532785815, 184.21640204752026, 531.6650282712488, 1554.8058292707046, 1034.931758367422"
1402,"318.0433580780159, 2952.362518200337, 822.0000161883219, 428.67218255432005, 462.2764298586601, 298.8367942505325, 511.11032482502566"
1403,"546.4557139444526, 109.91655135619934, 1400.5309407031523, 1766.6995693892966, 423.66439638086587, 362.14813953955365, 84.54616621591776"
1404,"912.7392710234056, 433.2056512259511, 519.0453167292136, 2177.9724362389907, 504.9036220698714, 7702.404497213241, 712.7769831671043"
1405,"1187.1367343987392, 601.442771627544, 465.6966017246447, 620.1984177861123, 658.0639876856233, 216.36447732023387, 265.7439309935887"
1406,"243.6459003372047, 1268.6035614703048, 768.9381134923622, 2924.908132240538, 745.1646514161655, 246.01325440432876, 1160.591997410438"
1407,"417.0413062946308, 604.6051726461938, 318.5118263925211, 754.343324625896, 1938.9431796220906, 1424.8648078632355, 329.7976064536484"
1408,"1676.4716841276263, 89.28917333916995, 458.30726166143825, 673.61286398165, 275.3906824648295, 182.3249615691318, 154.9537054684884"
1409,"673.8701156927904, 2158.5986895725905, 455.0229958036616, 955.3664076300704, 68.2194442771583, 412.045475327359, 1900.1191851366768"
1410,"582.392424376208, 729.953751295438, 616.1854823332878, 947.9683729089587, 3710.1985760641774, 362.0277989316679, 1123.3512958830404"
1411,"926.5757839789687, 974.0342451594486, 3392.949929361592, 132.68002523165825, 240.2010105592534, 431.0514344940012, 903.0425614992845"
1412,"1390.1573685781711, 154.12663913787617, 124.40165247426215, 1377.5020779125643, 116.6469344153092, 506.6048418465246, 575.4508924974593"
1413,"1533.523725227241, 608.1191241737713, 115.58393802987007, 507.69087476733216, 635.0939524756473, 624.2266935027963, 369.4364845707473"
1414,"326.782657168285, 943.0929527459616, 2103.4574259100877, 352.988778362307, 244.0438673356732, 248.13354620549424, 400.1520357491571"
1415,"1645.4195945364127, 320.4217291274091, 744.407067965718, 1191.7747796928224, 351.2175289808135, 507.9414606098014, 483.08773815201005"
1416,"1710.733168492623, 1571.0289755272233, 1436.4141203105362, 763.3506429327578, 2663.012576566555, 453.1155771155967, 689.3315423818176"
1417,"156.0797844886336, 555.8576673578411, 513.8751798927266, 4238.413914476335, 502.9539990556063, 182.5014630624295, 3285.3003335546473"
1418,"3881.020936821115, 125.54160956422807, 131.71710155672827, 193.89672461413474, 1454.0359750813684, 244.24338819371422, 990.5406043037912"
1419,"4986.426055214783, 573.3070664774327, 2353.0633779204804, 488.6242053398896, 342.6891512395761, 924.282088662292, 206.04623485681657"
1420,"747.1573749043465, 723.9999771633563, 348.91520320281313, 146.1850283657988, 1280.4428751459006, 588.6934978446508, 477.80135158911725"
1421,"361.8591351364916, 213.92818625042491, 727.7485067428205, 1698.9076006787868, 2118.945183004681, 121.02296765912985, 2673.2252074010694"
1422,"499.5397143686572, 199.61518945876202, 1959.9905408084553, 305.88090391910424, 4420.5240948248065, 261.67062673422936, 125.50432939528321"
1423,"1128.1075223504456, 391.6943790556787, 331.3378368331217, 922.9449127545154, 54.88145878225406, 1013.2384350899343, 207.12213788704798"
1424,"2573.6558630627164, 219.52779565205938, 344.3770827059936, 814.4041640766554, 455.70845322916665, 83.7017697894286, 1908.532224151658"
1425,"998.3204791726403, 1743.796808010572, 1055.892501905439, 375.75062502464704, 171.2427224289894, 430.73235820408087, 408.1687296145471"
1426,"630.2511956920864, 708.7350457836645, 427.6043382351322, 588.1533089508114, 486.66340690489403, 206.42187589363277, 204.78231492491483"
1427,"775.1661479338494, 1484.8199687699498, 256.70533992951204, 1620.7328503189299, 97.73131401427511, 195.03479196899323, 306.2268749108357"
1428,"487.3902185540711, 396.23898298565973, 809.9169424634281, 208.98164494242857, 1255.2009782350958, 276.3146100030681, 473.2444929345373"
1429,"1585.306302139512, 378.358732047712, 237.1363854591522, 616.8879947230498, 325.72482789632363, 486.0355136821609, 1461.8027299238524"
1430,"594.0293341436457, 123.96404258126535, 544.2532343813183, 217.12227053170844, 442.7658954935449, 224.49106201441143, 506.9181115371876"
1431,"1217.752574339444, 323.56657988282, 904.2869928722507, 779.1227001127211, 153.79872399034986, 214.69367540899083, 261.7300158479269"
1432,"1619.7167105840265, 1083.276739321443, 760.4690412554322, 823.2607000195878, 472.04755937089897, 81.51732513566219, 520.7372167964096"
1433,"447.03537567015235, 1012.3690894681737, 396.5959851677761, 421.57124198989777, 176.58793250420223, 482.84382667343, 489.64566077197026"
