graph_id,node_id,label,feat
947,14547,-1,"1,0.15,0.6"
947,14548,-1,"1,0.6,0.9333333333333333"
947,14549,-1,"1,0.45,0.2"
947,14550,-1,"1,0.8,0.4"
947,14551,-1,"1,0.5,0.2"
947,14552,-1,"1,0.0,0.7333333333333333"
947,14553,-1,"1,0.25,0.6666666666666666"
947,14554,-1,"1,0.05,0.6"
947,14555,-1,"1,0.5,0.8666666666666667"
947,14556,-1,"1,0.95,0.06666666666666667"
947,14557,0,"0,0.0,0.692200557103064"
947,14558,1,"0,0.7777777777777778,0.7681058495821727"
947,14559,2,"0,0.6666666666666666,0.4958217270194986"
947,14560,3,"0,0.1111111111111111,0.5689415041782729"
947,14561,4,"0,0.6666666666666666,0.983983286908078"
947,14562,5,"0,0.8888888888888888,0.21657381615598886"
947,14563,6,"0,0.5555555555555556,0.3112813370473538"
948,14564,-1,"1,0.1,0.6"
948,14565,-1,"1,0.0,0.06666666666666667"
948,14566,-1,"1,0.95,1.0"
948,14567,-1,"1,0.65,0.8666666666666667"
948,14568,-1,"1,0.75,0.0"
948,14569,-1,"1,1.0,0.06666666666666667"
948,14570,-1,"1,0.0,0.9333333333333333"
948,14571,-1,"1,0.25,0.5333333333333333"
948,14572,-1,"1,0.15,0.7333333333333333"
948,14573,-1,"1,0.8,0.13333333333333333"
948,14574,-1,"1,0.6,0.06666666666666667"
948,14575,0,"0,0.4444444444444444,0.899025069637883"
948,14576,1,"0,0.4444444444444444,0.035515320334261836"
948,14577,2,"0,0.3333333333333333,0.6935933147632312"
948,14578,3,"0,0.4444444444444444,0.3850974930362117"
948,14579,4,"0,1.0,0.5459610027855153"
948,14580,5,"0,1.0,0.7423398328690808"
948,14581,6,"0,0.3333333333333333,0.1789693593314763"
949,14582,-1,"1,0.95,0.4"
949,14583,-1,"1,0.3,0.3333333333333333"
949,14584,-1,"1,0.1,0.06666666666666667"
949,14585,-1,"1,0.0,0.0"
949,14586,-1,"1,0.55,0.6666666666666666"
949,14587,-1,"1,0.95,0.4666666666666667"
949,14588,-1,"1,0.55,0.13333333333333333"
949,14589,-1,"1,0.5,0.4"
949,14590,-1,"1,0.85,0.7333333333333333"
949,14591,-1,"1,0.85,0.5333333333333333"
949,14592,-1,"1,0.9,0.6666666666666666"
949,14593,0,"0,0.3333333333333333,0.12047353760445682"
949,14594,1,"0,1.0,0.7465181058495822"
949,14595,2,"0,0.0,0.2736768802228412"
949,14596,3,"0,0.6666666666666666,0.9261838440111421"
949,14597,4,"0,0.7777777777777778,0.8850974930362117"
949,14598,5,"0,0.1111111111111111,0.23119777158774374"
949,14599,6,"0,0.6666666666666666,0.8628133704735376"
950,14600,-1,"1,0.5,0.13333333333333333"
950,14601,-1,"1,0.95,0.0"
950,14602,-1,"1,0.3,0.2"
950,14603,-1,"1,0.75,0.6"
950,14604,-1,"1,0.65,0.7333333333333333"
950,14605,-1,"1,0.75,0.13333333333333333"
950,14606,-1,"1,0.1,0.7333333333333333"
950,14607,-1,"1,0.2,0.6666666666666666"
950,14608,-1,"1,0.75,1.0"
950,14609,-1,"1,0.0,0.4666666666666667"
950,14610,-1,"1,1.0,0.7333333333333333"
950,14611,0,"0,0.0,0.8635097493036211"
950,14612,1,"0,0.7777777777777778,0.2479108635097493"
950,14613,2,"0,0.3333333333333333,0.45473537604456826"
950,14614,3,"0,0.4444444444444444,0.6525069637883009"
950,14615,4,"0,0.5555555555555556,0.451949860724234"
950,14616,5,"0,0.1111111111111111,0.8119777158774373"
950,14617,6,"0,0.5555555555555556,0.20891364902506965"
951,14618,-1,"1,0.15,0.9333333333333333"
951,14619,-1,"1,1.0,0.8"
951,14620,-1,"1,0.25,0.2"
951,14621,-1,"1,0.65,0.9333333333333333"
951,14622,-1,"1,0.7,0.0"
951,14623,-1,"1,0.9,0.4"
951,14624,-1,"1,0.0,0.7333333333333333"
951,14625,-1,"1,1.0,0.5333333333333333"
951,14626,-1,"1,0.25,0.8666666666666667"
951,14627,-1,"1,0.55,0.06666666666666667"
951,14628,-1,"1,0.9,0.6"
951,14629,0,"0,0.6666666666666666,0.6525069637883009"
951,14630,1,"0,1.0,0.14484679665738162"
951,14631,2,"0,0.2222222222222222,0.685933147632312"
951,14632,3,"0,0.4444444444444444,0.5598885793871866"
951,14633,4,"0,0.6666666666666666,0.3607242339832869"
951,14634,5,"0,0.3333333333333333,0.055710306406685235"
951,14635,6,"0,1.0,0.23607242339832868"
952,14636,-1,"1,0.4,0.13333333333333333"
952,14637,-1,"1,0.15,0.4"
952,14638,-1,"1,0.35,0.8666666666666667"
952,14639,-1,"1,0.4,0.26666666666666666"
952,14640,-1,"1,0.9,0.7333333333333333"
952,14641,-1,"1,0.05,0.13333333333333333"
952,14642,-1,"1,0.95,0.26666666666666666"
952,14643,-1,"1,0.4,0.7333333333333333"
952,14644,-1,"1,0.1,0.4"
952,14645,-1,"1,0.05,1.0"
952,14646,-1,"1,0.4,0.3333333333333333"
952,14647,0,"0,0.5555555555555556,0.5807799442896936"
952,14648,1,"0,0.4444444444444444,0.6260445682451253"
952,14649,2,"0,0.4444444444444444,0.7520891364902507"
952,14650,3,"0,0.8888888888888888,0.15041782729805014"
952,14651,4,"0,0.2222222222222222,0.5870473537604457"
952,14652,5,"0,0.1111111111111111,0.04596100278551532"
952,14653,6,"0,0.2222222222222222,0.24303621169916434"
953,14654,-1,"1,0.6,0.8"
953,14655,-1,"1,0.85,0.06666666666666667"
953,14656,-1,"1,0.3,0.7333333333333333"
953,14657,-1,"1,0.35,0.26666666666666666"
953,14658,-1,"1,0.0,1.0"
953,14659,-1,"1,0.5,0.8666666666666667"
953,14660,-1,"1,0.75,0.06666666666666667"
953,14661,-1,"1,0.6,0.6"
953,14662,-1,"1,0.3,1.0"
953,14663,-1,"1,0.9,0.13333333333333333"
953,14664,-1,"1,1.0,0.4666666666666667"
953,14665,0,"0,0.8888888888888888,0.2479108635097493"
953,14666,1,"0,0.5555555555555556,0.1817548746518106"
953,14667,2,"0,0.8888888888888888,0.05362116991643454"
953,14668,3,"0,0.0,0.5139275766016713"
953,14669,4,"0,0.8888888888888888,0.557799442896936"
953,14670,5,"0,0.3333333333333333,0.91991643454039"
953,14671,6,"0,0.6666666666666666,0.39136490250696376"
954,14672,-1,"1,0.95,0.06666666666666667"
954,14673,-1,"1,0.6,0.3333333333333333"
954,14674,-1,"1,0.45,0.8666666666666667"
954,14675,-1,"1,0.6,0.3333333333333333"
954,14676,-1,"1,0.4,0.9333333333333333"
954,14677,-1,"1,0.6,0.26666666666666666"
954,14678,-1,"1,1.0,0.06666666666666667"
954,14679,-1,"1,0.85,0.26666666666666666"
954,14680,-1,"1,0.85,0.8666666666666667"
954,14681,-1,"1,0.6,1.0"
954,14682,-1,"1,0.75,0.6666666666666666"
954,14683,0,"0,0.6666666666666666,0.13997214484679665"
954,14684,1,"0,0.0,0.4623955431754875"
954,14685,2,"0,0.2222222222222222,0.11142061281337047"
954,14686,3,"0,0.4444444444444444,0.9610027855153204"
954,14687,4,"0,0.3333333333333333,0.3683844011142061"
954,14688,5,"0,0.6666666666666666,0.7367688022284122"
954,14689,6,"0,0.7777777777777778,0.2785515320334262"
955,14690,-1,"1,0.7,0.13333333333333333"
955,14691,-1,"1,0.75,0.3333333333333333"
955,14692,-1,"1,0.05,0.4"
955,14693,-1,"1,0.3,0.6666666666666666"
955,14694,-1,"1,0.0,0.4666666666666667"
955,14695,-1,"1,0.65,0.6666666666666666"
955,14696,-1,"1,0.65,0.4666666666666667"
955,14697,-1,"1,0.4,0.2"
955,14698,-1,"1,0.8,0.4"
955,14699,-1,"1,0.05,0.4666666666666667"
955,14700,-1,"1,0.9,0.7333333333333333"
955,14701,0,"0,0.0,0.14066852367688024"
955,14702,1,"0,0.1111111111111111,0.32381615598885793"
955,14703,2,"0,0.4444444444444444,0.1309192200557103"
955,14704,3,"0,0.5555555555555556,0.48885793871866295"
955,14705,4,"0,0.6666666666666666,0.2681058495821727"
955,14706,5,"0,0.6666666666666666,0.8259052924791086"
955,14707,6,"0,0.5555555555555556,0.3725626740947075"
956,14708,-1,"1,1.0,0.8"
956,14709,-1,"1,0.0,0.13333333333333333"
956,14710,-1,"1,0.2,1.0"
956,14711,-1,"1,0.0,0.4666666666666667"
956,14712,-1,"1,0.6,0.5333333333333333"
956,14713,-1,"1,0.45,0.4"
956,14714,-1,"1,0.7,0.8666666666666667"
956,14715,-1,"1,0.8,0.3333333333333333"
956,14716,-1,"1,0.3,0.26666666666666666"
956,14717,-1,"1,0.45,0.8666666666666667"
956,14718,-1,"1,0.55,0.13333333333333333"
956,14719,0,"0,0.6666666666666666,0.7381615598885793"
956,14720,1,"0,0.2222222222222222,0.7458217270194986"
956,14721,2,"0,0.5555555555555556,0.47701949860724235"
956,14722,3,"0,0.6666666666666666,0.6267409470752089"
956,14723,4,"0,0.5555555555555556,0.5410863509749304"
956,14724,5,"0,0.7777777777777778,0.5814763231197771"
956,14725,6,"0,0.5555555555555556,0.3788300835654596"
957,14726,-1,"1,0.0,0.6666666666666666"
957,14727,-1,"1,1.0,0.8"
957,14728,-1,"1,0.75,0.6"
957,14729,-1,"1,0.2,0.26666666666666666"
957,14730,-1,"1,0.1,0.9333333333333333"
957,14731,-1,"1,0.85,0.06666666666666667"
957,14732,-1,"1,0.7,0.6666666666666666"
957,14733,-1,"1,0.25,0.0"
957,14734,-1,"1,0.35,0.0"
957,14735,-1,"1,0.4,0.06666666666666667"
957,14736,-1,"1,0.4,0.26666666666666666"
957,14737,0,"0,0.6666666666666666,0.7221448467966574"
957,14738,1,"0,0.4444444444444444,0.9261838440111421"
957,14739,2,"0,0.0,0.4533426183844011"
957,14740,3,"0,0.4444444444444444,0.532033426183844"
957,14741,4,"0,0.5555555555555556,0.5076601671309192"
957,14742,5,"0,1.0,0.6420612813370473"
957,14743,6,"0,0.1111111111111111,0.31824512534818944"
958,14744,-1,"1,0.3,0.2"
958,14745,-1,"1,0.3,0.26666666666666666"
958,14746,-1,"1,0.65,0.6"
958,14747,-1,"1,1.0,0.5333333333333333"
958,14748,-1,"1,0.6,1.0"
958,14749,-1,"1,0.2,0.5333333333333333"
958,14750,-1,"1,0.3,0.8666666666666667"
958,14751,-1,"1,0.85,0.0"
958,14752,-1,"1,0.95,0.06666666666666667"
958,14753,-1,"1,0.0,0.4"
958,14754,-1,"1,0.8,0.8666666666666667"
958,14755,0,"0,0.2222222222222222,0.39275766016713093"
958,14756,1,"0,0.5555555555555556,0.2193593314763231"
958,14757,2,"0,0.6666666666666666,0.1935933147632312"
958,14758,3,"0,0.2222222222222222,0.5376044568245125"
958,14759,4,"0,0.8888888888888888,0.3328690807799443"
958,14760,5,"0,0.2222222222222222,0.7026462395543176"
958,14761,6,"0,0.1111111111111111,0.22562674094707522"
959,14762,-1,"1,0.2,0.6"
959,14763,-1,"1,0.25,0.4666666666666667"
959,14764,-1,"1,0.9,0.3333333333333333"
959,14765,-1,"1,0.3,0.4"
959,14766,-1,"1,0.9,0.4"
959,14767,-1,"1,0.35,0.8"
959,14768,-1,"1,0.4,0.7333333333333333"
959,14769,-1,"1,0.95,0.7333333333333333"
959,14770,-1,"1,0.45,0.4"
959,14771,-1,"1,0.8,0.8"
959,14772,-1,"1,0.35,0.5333333333333333"
959,14773,0,"0,0.3333333333333333,0.915041782729805"
959,14774,1,"0,0.0,0.0006963788300835655"
959,14775,2,"0,0.3333333333333333,0.7318941504178273"
959,14776,3,"0,0.0,0.878133704735376"
959,14777,4,"0,1.0,0.6678272980501393"
959,14778,5,"0,1.0,0.9331476323119777"
959,14779,6,"0,0.4444444444444444,0.5313370473537604"
960,14780,-1,"1,0.25,0.9333333333333333"
960,14781,-1,"1,0.15,0.9333333333333333"
960,14782,-1,"1,0.6,0.8666666666666667"
960,14783,-1,"1,0.15,0.6"
960,14784,-1,"1,0.6,0.0"
960,14785,-1,"1,0.5,0.7333333333333333"
960,14786,-1,"1,0.55,0.9333333333333333"
960,14787,-1,"1,0.9,0.6"
960,14788,-1,"1,0.8,0.26666666666666666"
960,14789,-1,"1,0.7,0.5333333333333333"
960,14790,-1,"1,0.3,0.4"
960,14791,0,"0,0.7777777777777778,0.1692200557103064"
960,14792,1,"0,0.0,0.06615598885793872"
960,14793,2,"0,0.8888888888888888,0.37047353760445684"
960,14794,3,"0,0.5555555555555556,0.24651810584958217"
960,14795,4,"0,0.2222222222222222,0.3871866295264624"
960,14796,5,"0,0.4444444444444444,0.24930362116991645"
960,14797,6,"0,0.1111111111111111,0.16086350974930363"
961,14798,-1,"1,0.6,0.8666666666666667"
961,14799,-1,"1,0.5,0.6666666666666666"
961,14800,-1,"1,0.0,0.9333333333333333"
961,14801,-1,"1,0.9,0.0"
961,14802,-1,"1,0.1,0.4"
961,14803,-1,"1,0.0,0.4"
961,14804,-1,"1,0.45,0.26666666666666666"
961,14805,-1,"1,0.8,0.9333333333333333"
961,14806,-1,"1,0.2,0.0"
961,14807,-1,"1,0.9,0.9333333333333333"
961,14808,-1,"1,0.05,0.4666666666666667"
961,14809,0,"0,0.4444444444444444,0.6260445682451253"
961,14810,1,"0,0.0,0.5835654596100278"
961,14811,2,"0,0.1111111111111111,0.13857938718662952"
961,14812,3,"0,0.4444444444444444,1.0"
961,14813,4,"0,0.1111111111111111,0.7701949860724234"
961,14814,5,"0,0.4444444444444444,0.3593314763231198"
961,14815,6,"0,0.6666666666666666,0.8161559888579387"
962,14816,-1,"1,0.6,0.0"
962,14817,-1,"1,1.0,0.8"
962,14818,-1,"1,0.3,0.26666666666666666"
962,14819,-1,"1,0.4,0.3333333333333333"
962,14820,-1,"1,0.75,0.4"
962,14821,-1,"1,0.5,0.7333333333333333"
962,14822,-1,"1,0.8,0.26666666666666666"
962,14823,-1,"1,1.0,0.2"
962,14824,-1,"1,0.85,0.3333333333333333"
962,14825,-1,"1,0.35,0.4"
962,14826,-1,"1,0.8,0.4"
962,14827,0,"0,0.0,0.022284122562674095"
962,14828,1,"0,1.0,0.0403899721448468"
962,14829,2,"0,0.2222222222222222,0.5591922005571031"
962,14830,3,"0,0.3333333333333333,0.653899721448468"
962,14831,4,"0,0.3333333333333333,0.4909470752089137"
962,14832,5,"0,0.3333333333333333,0.8433147632311978"
962,14833,6,"0,0.1111111111111111,0.14623955431754876"
963,14834,-1,"1,0.25,0.06666666666666667"
963,14835,-1,"1,0.3,0.13333333333333333"
963,14836,-1,"1,0.55,0.06666666666666667"
963,14837,-1,"1,0.7,0.2"
963,14838,-1,"1,0.05,0.8"
963,14839,-1,"1,0.6,0.2"
963,14840,-1,"1,0.2,0.4666666666666667"
963,14841,-1,"1,0.55,0.7333333333333333"
963,14842,-1,"1,0.0,0.8"
963,14843,-1,"1,0.85,0.4666666666666667"
963,14844,-1,"1,0.85,0.8666666666666667"
963,14845,0,"0,0.2222222222222222,0.9547353760445683"
963,14846,1,"0,0.8888888888888888,0.6991643454038997"
963,14847,2,"0,0.2222222222222222,0.5"
963,14848,3,"0,0.5555555555555556,0.8760445682451253"
963,14849,4,"0,0.5555555555555556,0.942200557103064"
963,14850,5,"0,0.6666666666666666,0.38231197771587744"
963,14851,6,"0,0.2222222222222222,0.9352367688022284"
964,14852,-1,"1,0.1,0.8666666666666667"
964,14853,-1,"1,0.6,0.5333333333333333"
964,14854,-1,"1,0.55,0.26666666666666666"
964,14855,-1,"1,0.75,0.3333333333333333"
964,14856,-1,"1,0.4,0.8"
964,14857,-1,"1,0.2,0.7333333333333333"
964,14858,-1,"1,0.75,0.6666666666666666"
964,14859,-1,"1,0.2,1.0"
964,14860,-1,"1,1.0,1.0"
964,14861,-1,"1,0.6,0.0"
964,14862,-1,"1,0.9,0.4666666666666667"
964,14863,0,"0,0.0,0.8697771587743732"
964,14864,1,"0,0.3333333333333333,0.5689415041782729"
964,14865,2,"0,0.2222222222222222,0.38997214484679665"
964,14866,3,"0,0.6666666666666666,0.8983286908077994"
964,14867,4,"0,0.7777777777777778,0.022284122562674095"
964,14868,5,"0,0.5555555555555556,0.483983286908078"
964,14869,6,"0,0.2222222222222222,0.564066852367688"
965,14870,-1,"1,0.05,0.4"
965,14871,-1,"1,0.2,0.5333333333333333"
965,14872,-1,"1,0.9,0.26666666666666666"
965,14873,-1,"1,0.8,0.6"
965,14874,-1,"1,1.0,0.06666666666666667"
965,14875,-1,"1,0.95,0.7333333333333333"
965,14876,-1,"1,0.65,0.3333333333333333"
965,14877,-1,"1,0.3,0.4"
965,14878,-1,"1,0.4,0.0"
965,14879,-1,"1,0.55,0.2"
965,14880,-1,"1,0.5,0.0"
965,14881,0,"0,0.8888888888888888,0.04108635097493036"
965,14882,1,"0,0.8888888888888888,0.1532033426183844"
965,14883,2,"0,0.4444444444444444,0.7959610027855153"
965,14884,3,"0,0.3333333333333333,0.3920612813370474"
965,14885,4,"0,0.5555555555555556,0.19220055710306408"
965,14886,5,"0,0.0,0.19568245125348188"
965,14887,6,"0,0.4444444444444444,0.14275766016713093"
966,14888,-1,"1,0.6,0.2"
966,14889,-1,"1,0.9,0.7333333333333333"
966,14890,-1,"1,0.7,0.6"
966,14891,-1,"1,0.5,0.8"
966,14892,-1,"1,0.4,0.8"
966,14893,-1,"1,0.85,0.5333333333333333"
966,14894,-1,"1,0.6,1.0"
966,14895,-1,"1,0.55,0.4"
966,14896,-1,"1,0.75,1.0"
966,14897,-1,"1,0.05,0.8666666666666667"
966,14898,-1,"1,0.4,0.13333333333333333"
966,14899,0,"0,0.1111111111111111,0.435933147632312"
966,14900,1,"0,1.0,0.346100278551532"
966,14901,2,"0,0.5555555555555556,0.13579387186629527"
966,14902,3,"0,0.6666666666666666,0.8586350974930362"
966,14903,4,"0,0.0,0.7562674094707521"
966,14904,5,"0,1.0,0.08008356545961003"
966,14905,6,"0,1.0,0.13231197771587744"
967,14906,-1,"1,0.2,0.8"
967,14907,-1,"1,0.7,0.3333333333333333"
967,14908,-1,"1,0.05,0.6666666666666666"
967,14909,-1,"1,0.55,0.5333333333333333"
967,14910,-1,"1,0.55,0.6"
967,14911,-1,"1,0.7,0.0"
967,14912,-1,"1,0.0,1.0"
967,14913,-1,"1,0.25,0.06666666666666667"
967,14914,-1,"1,0.5,0.26666666666666666"
967,14915,-1,"1,0.15,0.6"
967,14916,-1,"1,0.7,0.4"
967,14917,0,"0,0.6666666666666666,0.1392757660167131"
967,14918,1,"0,0.1111111111111111,0.011142061281337047"
967,14919,2,"0,0.3333333333333333,0.685933147632312"
967,14920,3,"0,0.1111111111111111,0.17618384401114207"
967,14921,4,"0,1.0,0.5933147632311978"
967,14922,5,"0,0.2222222222222222,0.09331476323119778"
967,14923,6,"0,0.2222222222222222,0.802924791086351"
968,14924,-1,"1,0.5,0.7333333333333333"
968,14925,-1,"1,0.7,0.8"
968,14926,-1,"1,0.4,0.8"
968,14927,-1,"1,0.1,0.26666666666666666"
968,14928,-1,"1,0.55,0.06666666666666667"
968,14929,-1,"1,0.65,0.4"
968,14930,-1,"1,0.05,0.8"
968,14931,-1,"1,0.9,0.7333333333333333"
968,14932,-1,"1,1.0,0.6"
968,14933,-1,"1,0.4,0.2"
968,14934,-1,"1,0.3,0.06666666666666667"
968,14935,0,"0,0.2222222222222222,0.6545961002785515"
968,14936,1,"0,0.5555555555555556,0.27924791086350975"
968,14937,2,"0,0.8888888888888888,0.23050139275766016"
968,14938,3,"0,0.6666666666666666,0.5090529247910863"
968,14939,4,"0,0.6666666666666666,0.7332869080779945"
968,14940,5,"0,0.0,0.35724233983286907"
968,14941,6,"0,0.2222222222222222,0.7959610027855153"
969,14942,-1,"1,0.65,0.3333333333333333"
969,14943,-1,"1,0.35,0.3333333333333333"
969,14944,-1,"1,1.0,1.0"
969,14945,-1,"1,0.85,0.2"
969,14946,-1,"1,0.35,0.6666666666666666"
969,14947,-1,"1,0.85,0.4"
969,14948,-1,"1,0.2,1.0"
969,14949,-1,"1,0.45,0.7333333333333333"
969,14950,-1,"1,0.9,0.0"
969,14951,-1,"1,0.3,0.3333333333333333"
969,14952,-1,"1,0.25,0.3333333333333333"
969,14953,0,"0,0.3333333333333333,0.8314763231197771"
969,14954,1,"0,0.8888888888888888,0.6413649025069638"
969,14955,2,"0,0.5555555555555556,0.5612813370473537"
969,14956,3,"0,0.2222222222222222,0.27019498607242337"
969,14957,4,"0,0.7777777777777778,0.21309192200557103"
969,14958,5,"0,1.0,0.6942896935933147"
969,14959,6,"0,1.0,0.536908077994429"
970,14960,-1,"1,0.5,0.3333333333333333"
970,14961,-1,"1,0.75,0.4666666666666667"
970,14962,-1,"1,0.9,0.8"
970,14963,-1,"1,0.25,0.8666666666666667"
970,14964,-1,"1,0.55,0.13333333333333333"
970,14965,-1,"1,0.55,0.3333333333333333"
970,14966,-1,"1,0.7,0.2"
970,14967,-1,"1,0.65,0.06666666666666667"
970,14968,-1,"1,0.5,0.26666666666666666"
970,14969,-1,"1,0.3,0.6"
970,14970,-1,"1,0.05,0.2"
970,14971,0,"0,1.0,0.6448467966573816"
970,14972,1,"0,1.0,0.28690807799442897"
970,14973,2,"0,1.0,0.5536211699164345"
970,14974,3,"0,0.2222222222222222,0.58008356545961"
970,14975,4,"0,0.1111111111111111,0.9805013927576601"
970,14976,5,"0,0.5555555555555556,0.19428969359331477"
970,14977,6,"0,0.3333333333333333,0.29874651810584957"
971,14978,-1,"1,0.85,0.13333333333333333"
971,14979,-1,"1,0.3,0.8"
971,14980,-1,"1,0.25,0.06666666666666667"
971,14981,-1,"1,0.2,0.4666666666666667"
971,14982,-1,"1,0.55,0.9333333333333333"
971,14983,-1,"1,0.95,0.06666666666666667"
971,14984,-1,"1,0.15,1.0"
971,14985,-1,"1,0.85,0.4"
971,14986,-1,"1,0.8,0.4"
971,14987,-1,"1,0.75,1.0"
971,14988,-1,"1,0.6,0.3333333333333333"
971,14989,0,"0,0.1111111111111111,0.39763231197771587"
971,14990,1,"0,0.2222222222222222,0.45264623955431754"
971,14991,2,"0,0.8888888888888888,0.014623955431754874"
971,14992,3,"0,0.7777777777777778,0.6525069637883009"
971,14993,4,"0,0.5555555555555556,0.17409470752089137"
971,14994,5,"0,0.1111111111111111,0.9220055710306406"
971,14995,6,"0,1.0,0.0403899721448468"
972,14996,-1,"1,0.2,0.8666666666666667"
972,14997,-1,"1,0.95,0.9333333333333333"
972,14998,-1,"1,0.4,0.9333333333333333"
972,14999,-1,"1,0.05,0.4"
972,15000,-1,"1,0.85,0.8"
972,15001,-1,"1,0.1,0.06666666666666667"
972,15002,-1,"1,0.0,0.7333333333333333"
972,15003,-1,"1,0.0,0.3333333333333333"
972,15004,-1,"1,0.95,0.8666666666666667"
972,15005,-1,"1,0.45,0.3333333333333333"
972,15006,-1,"1,0.05,0.6"
972,15007,0,"0,0.6666666666666666,0.5779944289693594"
972,15008,1,"0,0.3333333333333333,0.9860724233983287"
972,15009,2,"0,0.1111111111111111,0.6956824512534819"
972,15010,3,"0,0.2222222222222222,0.9373259052924791"
972,15011,4,"0,0.4444444444444444,0.6685236768802229"
972,15012,5,"0,0.4444444444444444,0.9401114206128134"
972,15013,6,"0,0.1111111111111111,0.06545961002785515"
973,15014,-1,"1,0.7,1.0"
973,15015,-1,"1,0.8,0.7333333333333333"
973,15016,-1,"1,0.45,0.8"
973,15017,-1,"1,0.5,0.4666666666666667"
973,15018,-1,"1,0.75,0.7333333333333333"
973,15019,-1,"1,1.0,0.4"
973,15020,-1,"1,0.4,0.26666666666666666"
973,15021,-1,"1,0.85,0.8"
973,15022,-1,"1,0.7,1.0"
973,15023,-1,"1,0.65,0.6666666666666666"
973,15024,-1,"1,0.0,1.0"
973,15025,0,"0,0.8888888888888888,0.8015320334261838"
973,15026,1,"0,0.0,0.5250696378830083"
973,15027,2,"0,0.3333333333333333,0.29596100278551535"
973,15028,3,"0,0.3333333333333333,0.46866295264623953"
973,15029,4,"0,0.4444444444444444,0.658774373259053"
973,15030,5,"0,1.0,0.15389972144846797"
973,15031,6,"0,0.7777777777777778,0.3530640668523677"
974,15032,-1,"1,1.0,0.7333333333333333"
974,15033,-1,"1,0.3,0.6666666666666666"
974,15034,-1,"1,0.25,1.0"
974,15035,-1,"1,0.5,0.6666666666666666"
974,15036,-1,"1,0.5,0.06666666666666667"
974,15037,-1,"1,0.9,0.13333333333333333"
974,15038,-1,"1,0.9,0.13333333333333333"
974,15039,-1,"1,1.0,0.0"
974,15040,-1,"1,0.9,0.3333333333333333"
974,15041,-1,"1,0.75,0.26666666666666666"
974,15042,-1,"1,0.05,0.26666666666666666"
974,15043,0,"0,1.0,0.3969359331476323"
974,15044,1,"0,0.0,0.7736768802228412"
974,15045,2,"0,0.3333333333333333,0.4763231197771588"
974,15046,3,"0,1.0,0.9923398328690808"
974,15047,4,"0,0.8888888888888888,0.8405292479108635"
974,15048,5,"0,0.6666666666666666,0.04596100278551532"
974,15049,6,"0,0.0,0.9568245125348189"
975,15050,-1,"1,0.75,0.6666666666666666"
975,15051,-1,"1,0.9,0.6666666666666666"
975,15052,-1,"1,0.15,0.6"
975,15053,-1,"1,0.5,0.3333333333333333"
975,15054,-1,"1,0.1,0.4666666666666667"
975,15055,-1,"1,0.5,0.3333333333333333"
975,15056,-1,"1,1.0,0.8"
975,15057,-1,"1,1.0,0.3333333333333333"
975,15058,-1,"1,0.55,0.5333333333333333"
975,15059,-1,"1,0.35,0.3333333333333333"
975,15060,-1,"1,0.45,0.06666666666666667"
975,15061,0,"0,0.3333333333333333,0.31824512534818944"
975,15062,1,"0,0.8888888888888888,0.4700557103064067"
975,15063,2,"0,0.6666666666666666,0.552924791086351"
975,15064,3,"0,0.4444444444444444,0.35724233983286907"
975,15065,4,"0,0.4444444444444444,0.1894150417827298"
975,15066,5,"0,0.4444444444444444,0.36002785515320335"
975,15067,6,"0,0.1111111111111111,0.7701949860724234"
976,15068,-1,"1,0.6,0.6666666666666666"
976,15069,-1,"1,0.7,0.6666666666666666"
976,15070,-1,"1,0.95,0.9333333333333333"
976,15071,-1,"1,1.0,0.4"
976,15072,-1,"1,0.65,0.6"
976,15073,-1,"1,0.65,0.4"
976,15074,-1,"1,0.5,0.3333333333333333"
976,15075,-1,"1,0.5,0.4"
976,15076,-1,"1,0.9,0.8666666666666667"
976,15077,-1,"1,0.5,0.9333333333333333"
976,15078,-1,"1,1.0,0.4"
976,15079,0,"0,0.7777777777777778,0.9610027855153204"
976,15080,1,"0,0.3333333333333333,0.39136490250696376"
976,15081,2,"0,0.2222222222222222,0.9881615598885793"
976,15082,3,"0,0.4444444444444444,0.6016713091922006"
976,15083,4,"0,0.4444444444444444,0.9052924791086351"
976,15084,5,"0,1.0,0.6476323119777159"
976,15085,6,"0,0.0,0.2945682451253482"
977,15086,-1,"1,0.8,0.5333333333333333"
977,15087,-1,"1,0.5,0.4"
977,15088,-1,"1,0.85,0.0"
977,15089,-1,"1,0.35,0.6666666666666666"
977,15090,-1,"1,0.25,0.2"
977,15091,-1,"1,0.4,0.6666666666666666"
977,15092,-1,"1,0.4,0.0"
977,15093,-1,"1,0.4,0.8666666666666667"
977,15094,-1,"1,0.2,0.7333333333333333"
977,15095,-1,"1,0.75,0.0"
977,15096,-1,"1,0.1,0.9333333333333333"
977,15097,0,"0,0.5555555555555556,0.27715877437325903"
977,15098,1,"0,0.6666666666666666,0.8530640668523677"
977,15099,2,"0,0.2222222222222222,0.7834261838440112"
977,15100,3,"0,1.0,0.28481894150417825"
977,15101,4,"0,1.0,0.14832869080779945"
977,15102,5,"0,0.6666666666666666,0.7388579387186629"
977,15103,6,"0,0.0,0.612116991643454"
978,15104,-1,"1,0.75,0.26666666666666666"
978,15105,-1,"1,0.7,0.4666666666666667"
978,15106,-1,"1,0.7,0.2"
978,15107,-1,"1,0.7,0.7333333333333333"
978,15108,-1,"1,0.95,0.26666666666666666"
