graph_id,node_id,label,feat
1182,18320,-1,"1,0.35,0.2"
1182,18321,-1,"1,0.35,0.4"
1182,18322,-1,"1,0.65,0.8666666666666667"
1182,18323,-1,"1,0.65,0.7333333333333333"
1182,18324,0,"0,0.0,0.983983286908078"
1182,18325,1,"0,0.8888888888888888,0.2764623955431755"
1182,18326,2,"0,0.4444444444444444,0.13509749303621169"
1182,18327,3,"0,0.1111111111111111,0.04874651810584958"
1183,18328,-1,"1,0.65,1.0"
1183,18329,-1,"1,0.5,0.4666666666666667"
1183,18330,-1,"1,0.75,0.26666666666666666"
1183,18331,-1,"1,0.1,0.4"
1183,18332,-1,"1,0.4,0.5333333333333333"
1183,18333,-1,"1,0.7,0.8666666666666667"
1183,18334,-1,"1,0.05,0.4666666666666667"
1183,18335,-1,"1,0.05,0.9333333333333333"
1183,18336,-1,"1,0.7,0.26666666666666666"
1183,18337,-1,"1,0.4,0.8"
1183,18338,-1,"1,0.45,0.9333333333333333"
1183,18339,-1,"1,0.05,0.26666666666666666"
1183,18340,0,"0,0.2222222222222222,0.5508356545961003"
1183,18341,1,"0,0.4444444444444444,0.775766016713092"
1183,18342,2,"0,0.1111111111111111,0.0967966573816156"
1183,18343,3,"0,1.0,0.07381615598885793"
1184,18344,-1,"1,0.4,0.26666666666666666"
1184,18345,-1,"1,0.6,0.26666666666666666"
1184,18346,-1,"1,0.2,1.0"
1184,18347,-1,"1,0.0,0.0"
1184,18348,-1,"1,0.3,0.9333333333333333"
1184,18349,-1,"1,0.6,0.7333333333333333"
1184,18350,-1,"1,0.65,0.6"
1184,18351,-1,"1,0.7,0.6666666666666666"
1184,18352,-1,"1,1.0,0.4"
1184,18353,-1,"1,0.75,0.9333333333333333"
1184,18354,-1,"1,0.9,0.06666666666666667"
1184,18355,-1,"1,0.35,0.0"
1184,18356,0,"0,0.8888888888888888,0.7402506963788301"
1184,18357,1,"0,0.1111111111111111,0.027158774373259052"
1184,18358,2,"0,0.1111111111111111,0.9686629526462396"
1184,18359,3,"0,0.7777777777777778,0.1789693593314763"
1185,18360,-1,"1,0.2,0.6"
1185,18361,-1,"1,0.6,0.8"
1185,18362,-1,"1,0.65,0.2"
1185,18363,-1,"1,0.7,0.06666666666666667"
1185,18364,-1,"1,0.1,0.8666666666666667"
1185,18365,-1,"1,0.85,0.2"
1185,18366,-1,"1,0.8,0.5333333333333333"
1185,18367,-1,"1,0.15,0.8666666666666667"
1185,18368,-1,"1,0.9,0.13333333333333333"
1185,18369,-1,"1,0.05,0.6"
1185,18370,-1,"1,0.6,0.26666666666666666"
1185,18371,-1,"1,0.35,0.8"
1185,18372,0,"0,0.2222222222222222,0.5926183844011143"
1185,18373,1,"0,1.0,0.32381615598885793"
1185,18374,2,"0,0.4444444444444444,0.05988857938718663"
1185,18375,3,"0,0.3333333333333333,0.38231197771587744"
1186,18376,-1,"1,0.4,0.6666666666666666"
1186,18377,-1,"1,0.65,0.2"
1186,18378,-1,"1,0.0,0.9333333333333333"
1186,18379,-1,"1,0.55,0.5333333333333333"
1186,18380,-1,"1,0.0,0.06666666666666667"
1186,18381,-1,"1,0.4,0.6"
1186,18382,-1,"1,0.85,0.4666666666666667"
1186,18383,-1,"1,0.65,0.6"
1186,18384,-1,"1,0.9,0.0"
1186,18385,-1,"1,0.65,0.3333333333333333"
1186,18386,-1,"1,0.5,0.6666666666666666"
1186,18387,-1,"1,0.5,0.5333333333333333"
1186,18388,0,"0,0.8888888888888888,0.07799442896935933"
1186,18389,1,"0,1.0,0.6733983286908078"
1186,18390,2,"0,0.7777777777777778,0.12674094707520892"
1186,18391,3,"0,0.6666666666666666,0.06406685236768803"
1187,18392,-1,"1,0.75,0.0"
1187,18393,-1,"1,0.15,0.0"
1187,18394,-1,"1,0.7,0.8"
1187,18395,-1,"1,0.25,0.6"
1187,18396,-1,"1,0.8,0.13333333333333333"
1187,18397,-1,"1,0.95,0.7333333333333333"
1187,18398,-1,"1,0.5,0.8666666666666667"
1187,18399,-1,"1,0.75,0.5333333333333333"
1187,18400,-1,"1,0.5,0.2"
1187,18401,-1,"1,1.0,0.6666666666666666"
1187,18402,-1,"1,0.7,0.9333333333333333"
1187,18403,-1,"1,0.5,0.4666666666666667"
1187,18404,0,"0,0.3333333333333333,0.7416434540389972"
1187,18405,1,"0,0.5555555555555556,0.028551532033426183"
1187,18406,2,"0,1.0,0.133008356545961"
1187,18407,3,"0,0.4444444444444444,0.5598885793871866"
1188,18408,-1,"1,0.2,0.0"
1188,18409,-1,"1,0.85,0.8666666666666667"
1188,18410,-1,"1,0.6,0.9333333333333333"
1188,18411,-1,"1,0.15,1.0"
1188,18412,-1,"1,0.0,0.0"
1188,18413,-1,"1,0.0,0.7333333333333333"
1188,18414,-1,"1,0.35,0.8666666666666667"
1188,18415,-1,"1,0.5,0.7333333333333333"
1188,18416,-1,"1,0.35,0.6666666666666666"
1188,18417,-1,"1,0.65,0.4"
1188,18418,-1,"1,0.2,0.7333333333333333"
1188,18419,-1,"1,0.7,0.8666666666666667"
1188,18420,0,"0,0.2222222222222222,0.3502785515320334"
1188,18421,1,"0,0.5555555555555556,0.9261838440111421"
1188,18422,2,"0,0.8888888888888888,0.2945682451253482"
1188,18423,3,"0,0.5555555555555556,0.09331476323119778"
1189,18424,-1,"1,0.0,0.4666666666666667"
1189,18425,-1,"1,0.4,0.13333333333333333"
1189,18426,-1,"1,0.2,0.06666666666666667"
1189,18427,-1,"1,0.4,0.3333333333333333"
1189,18428,-1,"1,0.1,0.13333333333333333"
1189,18429,-1,"1,0.5,0.6"
1189,18430,-1,"1,0.55,0.3333333333333333"
1189,18431,-1,"1,0.45,0.6666666666666666"
1189,18432,-1,"1,0.45,0.3333333333333333"
1189,18433,-1,"1,0.75,0.26666666666666666"
1189,18434,-1,"1,0.2,0.6"
1189,18435,-1,"1,0.65,0.4666666666666667"
1189,18436,0,"0,0.5555555555555556,0.9589136490250696"
1189,18437,1,"0,0.8888888888888888,0.4763231197771588"
1189,18438,2,"0,1.0,0.6754874651810585"
1189,18439,3,"0,1.0,0.6392757660167131"
1190,18440,-1,"1,0.8,0.7333333333333333"
1190,18441,-1,"1,0.3,0.8"
1190,18442,-1,"1,0.45,0.7333333333333333"
1190,18443,-1,"1,1.0,0.8666666666666667"
1190,18444,-1,"1,0.65,0.5333333333333333"
1190,18445,-1,"1,0.85,0.9333333333333333"
1190,18446,-1,"1,0.7,0.3333333333333333"
1190,18447,-1,"1,0.3,0.2"
1190,18448,-1,"1,0.3,0.6666666666666666"
1190,18449,-1,"1,0.6,0.5333333333333333"
1190,18450,-1,"1,0.35,0.6"
1190,18451,-1,"1,0.8,0.5333333333333333"
1190,18452,0,"0,0.4444444444444444,0.7646239554317549"
1190,18453,1,"0,0.4444444444444444,0.5459610027855153"
1190,18454,2,"0,0.3333333333333333,0.20543175487465182"
1190,18455,3,"0,0.3333333333333333,0.9220055710306406"
1191,18456,-1,"1,0.8,0.7333333333333333"
1191,18457,-1,"1,0.65,0.9333333333333333"
1191,18458,-1,"1,0.9,0.26666666666666666"
1191,18459,-1,"1,0.7,0.8"
1191,18460,-1,"1,0.45,0.13333333333333333"
1191,18461,-1,"1,0.25,0.2"
1191,18462,-1,"1,0.5,0.2"
1191,18463,-1,"1,0.25,0.0"
1191,18464,-1,"1,0.85,0.8"
1191,18465,-1,"1,0.0,0.6666666666666666"
1191,18466,-1,"1,0.9,0.26666666666666666"
1191,18467,-1,"1,0.45,0.2"
1191,18468,0,"0,0.5555555555555556,0.15598885793871867"
1191,18469,1,"0,0.7777777777777778,0.5772980501392758"
1191,18470,2,"0,0.7777777777777778,0.5194986072423399"
1191,18471,3,"0,0.7777777777777778,0.18314763231197773"
1192,18472,-1,"1,0.2,0.13333333333333333"
1192,18473,-1,"1,0.5,0.3333333333333333"
1192,18474,-1,"1,0.75,0.0"
1192,18475,-1,"1,0.9,0.9333333333333333"
1192,18476,-1,"1,0.35,0.4666666666666667"
1192,18477,-1,"1,0.85,0.3333333333333333"
1192,18478,-1,"1,0.4,0.4666666666666667"
1192,18479,-1,"1,0.6,0.9333333333333333"
1192,18480,-1,"1,0.7,0.5333333333333333"
1192,18481,-1,"1,0.1,0.5333333333333333"
1192,18482,-1,"1,0.15,0.3333333333333333"
1192,18483,-1,"1,0.05,0.4"
1192,18484,0,"0,0.0,0.46866295264623953"
1192,18485,1,"0,0.4444444444444444,0.3293871866295265"
1192,18486,2,"0,0.4444444444444444,0.3955431754874652"
1192,18487,3,"0,0.3333333333333333,0.8481894150417827"
1193,18488,-1,"1,0.1,0.13333333333333333"
1193,18489,-1,"1,0.5,0.4"
1193,18490,-1,"1,0.2,0.8666666666666667"
1193,18491,-1,"1,0.6,0.06666666666666667"
1193,18492,-1,"1,0.75,0.2"
1193,18493,-1,"1,0.9,0.6"
1193,18494,-1,"1,0.0,0.3333333333333333"
1193,18495,-1,"1,0.55,0.4"
1193,18496,-1,"1,0.25,0.8"
1193,18497,-1,"1,0.4,0.6666666666666666"
1193,18498,-1,"1,0.75,1.0"
1193,18499,-1,"1,0.45,0.5333333333333333"
1193,18500,0,"0,0.3333333333333333,0.45403899721448465"
1193,18501,1,"0,0.3333333333333333,0.4805013927576602"
1193,18502,2,"0,0.8888888888888888,0.001392757660167131"
1193,18503,3,"0,0.3333333333333333,0.6824512534818942"
1194,18504,-1,"1,0.2,0.4"
1194,18505,-1,"1,0.5,0.13333333333333333"
1194,18506,-1,"1,0.65,0.5333333333333333"
1194,18507,-1,"1,0.2,0.26666666666666666"
1194,18508,-1,"1,0.95,0.4"
1194,18509,-1,"1,0.2,0.2"
1194,18510,-1,"1,0.4,0.5333333333333333"
1194,18511,-1,"1,0.4,0.06666666666666667"
1194,18512,-1,"1,0.55,0.8"
1194,18513,-1,"1,0.95,0.6"
1194,18514,-1,"1,0.55,0.4"
1194,18515,-1,"1,0.4,0.4666666666666667"
1194,18516,0,"0,0.1111111111111111,0.4171309192200557"
1194,18517,1,"0,0.7777777777777778,0.8147632311977716"
1194,18518,2,"0,1.0,0.29874651810584957"
1194,18519,3,"0,0.1111111111111111,0.21727019498607242"
1195,18520,-1,"1,0.25,0.6666666666666666"
1195,18521,-1,"1,0.25,0.2"
1195,18522,-1,"1,0.15,0.3333333333333333"
1195,18523,-1,"1,0.5,0.26666666666666666"
1195,18524,-1,"1,0.95,0.5333333333333333"
1195,18525,-1,"1,0.2,0.26666666666666666"
1195,18526,-1,"1,0.7,0.4666666666666667"
1195,18527,-1,"1,0.2,1.0"
1195,18528,-1,"1,1.0,1.0"
1195,18529,-1,"1,0.75,1.0"
1195,18530,-1,"1,0.15,0.06666666666666667"
1195,18531,-1,"1,0.05,0.9333333333333333"
1195,18532,0,"0,0.2222222222222222,0.9401114206128134"
1195,18533,1,"0,0.1111111111111111,0.6323119777158774"
1195,18534,2,"0,0.7777777777777778,0.32729805013927576"
1195,18535,3,"0,0.6666666666666666,0.31545961002785516"
1196,18536,-1,"1,0.95,0.9333333333333333"
1196,18537,-1,"1,0.3,0.0"
1196,18538,-1,"1,0.0,0.8666666666666667"
1196,18539,-1,"1,0.95,1.0"
1196,18540,-1,"1,0.4,0.7333333333333333"
1196,18541,-1,"1,0.45,0.7333333333333333"
1196,18542,-1,"1,0.55,0.4666666666666667"
1196,18543,-1,"1,0.1,0.8666666666666667"
1196,18544,-1,"1,1.0,0.0"
1196,18545,-1,"1,0.05,0.26666666666666666"
1196,18546,-1,"1,0.9,0.2"
1196,18547,-1,"1,0.85,0.8"
1196,18548,0,"0,0.7777777777777778,0.033426183844011144"
1196,18549,1,"0,0.5555555555555556,0.056406685236768804"
1196,18550,2,"0,1.0,0.3084958217270195"
1196,18551,3,"0,0.1111111111111111,0.7437325905292479"
1197,18552,-1,"1,0.5,0.06666666666666667"
1197,18553,-1,"1,0.85,0.6"
1197,18554,-1,"1,0.95,0.8"
1197,18555,-1,"1,0.6,0.6666666666666666"
1197,18556,-1,"1,0.85,0.06666666666666667"
1197,18557,-1,"1,0.3,0.6"
1197,18558,-1,"1,0.15,0.2"
1197,18559,-1,"1,0.5,0.2"
1197,18560,-1,"1,0.2,0.4666666666666667"
1197,18561,-1,"1,0.9,0.13333333333333333"
1197,18562,-1,"1,0.0,0.8666666666666667"
1197,18563,-1,"1,0.9,0.06666666666666667"
1197,18564,0,"0,0.8888888888888888,0.2381615598885794"
1197,18565,1,"0,0.6666666666666666,0.2667130919220056"
1197,18566,2,"0,0.3333333333333333,0.44986072423398327"
1197,18567,3,"0,0.1111111111111111,0.35376044568245124"
1198,18568,-1,"1,0.15,0.4666666666666667"
1198,18569,-1,"1,0.65,1.0"
1198,18570,-1,"1,0.1,0.3333333333333333"
1198,18571,-1,"1,0.2,0.7333333333333333"
1198,18572,-1,"1,0.65,0.8666666666666667"
1198,18573,-1,"1,0.35,0.4"
1198,18574,-1,"1,0.4,0.6"
1198,18575,-1,"1,0.35,0.4666666666666667"
1198,18576,-1,"1,0.75,0.06666666666666667"
1198,18577,-1,"1,0.8,0.4"
1198,18578,-1,"1,0.9,0.8"
1198,18579,-1,"1,0.0,0.8"
1198,18580,0,"0,0.4444444444444444,0.6016713091922006"
1198,18581,1,"0,0.0,0.5480501392757661"
1198,18582,2,"0,1.0,0.5389972144846796"
1198,18583,3,"0,0.8888888888888888,0.9101671309192201"
1199,18584,-1,"1,0.35,0.06666666666666667"
1199,18585,-1,"1,0.0,0.5333333333333333"
1199,18586,-1,"1,0.25,0.6"
1199,18587,-1,"1,0.3,1.0"
1199,18588,-1,"1,0.35,0.8"
1199,18589,-1,"1,0.8,0.6"
1199,18590,-1,"1,0.2,0.3333333333333333"
1199,18591,-1,"1,0.2,0.8666666666666667"
1199,18592,-1,"1,0.05,0.9333333333333333"
1199,18593,-1,"1,0.0,0.8"
1199,18594,-1,"1,0.8,0.7333333333333333"
1199,18595,-1,"1,0.6,0.4"
1199,18596,0,"0,0.0,0.591225626740947"
1199,18597,1,"0,0.0,0.8084958217270195"
1199,18598,2,"0,0.2222222222222222,0.36629526462395545"
1199,18599,3,"0,0.4444444444444444,0.10236768802228412"
1200,18600,-1,"1,1.0,0.7333333333333333"
1200,18601,-1,"1,0.5,0.5333333333333333"
1200,18602,-1,"1,0.0,0.4666666666666667"
1200,18603,-1,"1,0.85,0.4"
1200,18604,-1,"1,0.45,0.13333333333333333"
1200,18605,-1,"1,0.45,0.6"
1200,18606,-1,"1,0.9,0.5333333333333333"
1200,18607,-1,"1,0.8,0.4666666666666667"
1200,18608,-1,"1,0.55,0.06666666666666667"
1200,18609,-1,"1,1.0,0.2"
1200,18610,-1,"1,1.0,0.9333333333333333"
1200,18611,-1,"1,0.5,0.6666666666666666"
1200,18612,0,"0,0.3333333333333333,0.8530640668523677"
1200,18613,1,"0,0.4444444444444444,0.8245125348189415"
1200,18614,2,"0,0.1111111111111111,0.7012534818941504"
1200,18615,3,"0,0.8888888888888888,0.7388579387186629"
1200,18616,4,"0,0.2222222222222222,0.942200557103064"
1201,18617,-1,"1,0.3,1.0"
1201,18618,-1,"1,0.15,0.9333333333333333"
1201,18619,-1,"1,0.6,0.6"
1201,18620,-1,"1,0.85,0.4"
1201,18621,-1,"1,0.0,0.7333333333333333"
1201,18622,-1,"1,0.6,0.9333333333333333"
1201,18623,-1,"1,0.6,0.0"
1201,18624,-1,"1,0.55,0.4"
1201,18625,-1,"1,0.1,0.0"
1201,18626,-1,"1,0.6,0.4666666666666667"
1201,18627,-1,"1,0.95,0.3333333333333333"
1201,18628,-1,"1,0.05,0.5333333333333333"
1201,18629,0,"0,0.7777777777777778,0.5786908077994429"
1201,18630,1,"0,0.1111111111111111,0.40947075208913647"
1201,18631,2,"0,0.2222222222222222,0.8474930362116991"
1201,18632,3,"0,0.3333333333333333,0.612116991643454"
1201,18633,4,"0,0.4444444444444444,0.5104456824512534"
1202,18634,-1,"1,0.85,0.2"
1202,18635,-1,"1,0.65,0.8"
1202,18636,-1,"1,0.5,0.8666666666666667"
1202,18637,-1,"1,1.0,0.06666666666666667"
1202,18638,-1,"1,0.9,0.4"
1202,18639,-1,"1,0.4,0.26666666666666666"
1202,18640,-1,"1,0.95,0.3333333333333333"
1202,18641,-1,"1,0.75,0.8"
1202,18642,-1,"1,0.35,0.6666666666666666"
1202,18643,-1,"1,0.2,0.8"
1202,18644,-1,"1,0.1,0.0"
1202,18645,-1,"1,0.7,1.0"
1202,18646,0,"0,0.7777777777777778,0.9860724233983287"
1202,18647,1,"0,0.2222222222222222,0.963091922005571"
1202,18648,2,"0,0.2222222222222222,0.2520891364902507"
1202,18649,3,"0,0.7777777777777778,0.19220055710306408"
1202,18650,4,"0,0.5555555555555556,0.3370473537604457"
1203,18651,-1,"1,0.4,1.0"
1203,18652,-1,"1,0.05,0.0"
1203,18653,-1,"1,0.85,0.3333333333333333"
1203,18654,-1,"1,0.35,0.4666666666666667"
1203,18655,-1,"1,1.0,0.13333333333333333"
1203,18656,-1,"1,0.0,0.3333333333333333"
1203,18657,-1,"1,1.0,0.7333333333333333"
1203,18658,-1,"1,0.95,0.4666666666666667"
1203,18659,-1,"1,0.5,0.4"
1203,18660,-1,"1,0.7,0.3333333333333333"
1203,18661,-1,"1,0.0,1.0"
1203,18662,-1,"1,0.1,0.6666666666666666"
1203,18663,0,"0,1.0,0.5480501392757661"
1203,18664,1,"0,0.1111111111111111,0.6601671309192201"
1203,18665,2,"0,0.7777777777777778,0.34052924791086353"
1203,18666,3,"0,0.2222222222222222,0.7367688022284122"
1203,18667,4,"0,0.7777777777777778,0.9770194986072424"
1204,18668,-1,"1,0.6,0.4"
1204,18669,-1,"1,0.0,0.26666666666666666"
1204,18670,-1,"1,0.85,0.8"
1204,18671,-1,"1,0.25,0.3333333333333333"
1204,18672,-1,"1,0.9,0.06666666666666667"
1204,18673,-1,"1,0.9,0.4666666666666667"
1204,18674,-1,"1,0.9,0.3333333333333333"
1204,18675,-1,"1,0.05,0.8"
1204,18676,-1,"1,0.85,0.6"
1204,18677,-1,"1,0.8,0.06666666666666667"
1204,18678,-1,"1,0.75,1.0"
1204,18679,-1,"1,0.75,0.5333333333333333"
1204,18680,0,"0,0.2222222222222222,0.12116991643454039"
1204,18681,1,"0,0.1111111111111111,0.7555710306406686"
1204,18682,2,"0,0.6666666666666666,0.5006963788300836"
1204,18683,3,"0,0.4444444444444444,0.31824512534818944"
1204,18684,4,"0,0.3333333333333333,0.8105849582172702"
1205,18685,-1,"1,0.35,0.7333333333333333"
1205,18686,-1,"1,0.1,0.5333333333333333"
1205,18687,-1,"1,0.9,0.8"
1205,18688,-1,"1,0.9,0.6666666666666666"
1205,18689,-1,"1,0.4,0.13333333333333333"
1205,18690,-1,"1,0.9,0.7333333333333333"
1205,18691,-1,"1,0.1,0.9333333333333333"
1205,18692,-1,"1,0.6,0.13333333333333333"
1205,18693,-1,"1,0.05,0.4666666666666667"
1205,18694,-1,"1,0.9,0.4"
1205,18695,-1,"1,0.8,0.4"
1205,18696,-1,"1,0.55,0.6666666666666666"
1205,18697,0,"0,0.8888888888888888,0.3384401114206128"
1205,18698,1,"0,1.0,0.40181058495821725"
1205,18699,2,"0,0.2222222222222222,0.467966573816156"
1205,18700,3,"0,0.7777777777777778,0.9916434540389972"
1205,18701,4,"0,0.2222222222222222,0.7458217270194986"
1206,18702,-1,"1,0.6,0.2"
1206,18703,-1,"1,0.6,0.8666666666666667"
1206,18704,-1,"1,0.3,0.6"
1206,18705,-1,"1,0.5,0.8666666666666667"
1206,18706,-1,"1,0.55,0.3333333333333333"
1206,18707,-1,"1,0.6,0.3333333333333333"
1206,18708,-1,"1,0.15,0.5333333333333333"
1206,18709,-1,"1,0.7,0.8666666666666667"
1206,18710,-1,"1,0.05,0.6"
1206,18711,-1,"1,1.0,0.8"
1206,18712,-1,"1,0.55,0.3333333333333333"
1206,18713,-1,"1,0.4,0.9333333333333333"
1206,18714,0,"0,0.8888888888888888,0.3231197771587744"
1206,18715,1,"0,0.6666666666666666,0.43175487465181056"
1206,18716,2,"0,0.4444444444444444,0.41991643454038996"
1206,18717,3,"0,0.1111111111111111,0.7813370473537604"
1206,18718,4,"0,0.8888888888888888,0.26532033426183843"
1207,18719,-1,"1,0.25,0.7333333333333333"
1207,18720,-1,"1,0.5,0.6"
1207,18721,-1,"1,0.85,1.0"
1207,18722,-1,"1,0.4,0.0"
1207,18723,-1,"1,0.2,0.8"
1207,18724,-1,"1,0.0,0.4"
1207,18725,-1,"1,0.6,0.0"
1207,18726,-1,"1,0.5,0.8666666666666667"
1207,18727,-1,"1,0.2,0.4"
1207,18728,-1,"1,0.6,0.6"
1207,18729,-1,"1,0.3,0.13333333333333333"
1207,18730,-1,"1,0.3,0.0"
1207,18731,0,"0,0.3333333333333333,0.6559888579387186"
1207,18732,1,"0,0.0,0.5181058495821727"
1207,18733,2,"0,0.5555555555555556,0.9519498607242339"
1207,18734,3,"0,0.8888888888888888,0.6685236768802229"
1207,18735,4,"0,0.8888888888888888,0.9735376044568245"
1208,18736,-1,"1,0.8,0.06666666666666667"
1208,18737,-1,"1,0.25,0.8"
1208,18738,-1,"1,0.4,0.6666666666666666"
1208,18739,-1,"1,0.85,0.8"
1208,18740,-1,"1,0.55,0.8"
1208,18741,-1,"1,0.15,0.0"
1208,18742,-1,"1,0.9,0.06666666666666667"
1208,18743,-1,"1,0.85,0.5333333333333333"
1208,18744,-1,"1,0.0,0.5333333333333333"
1208,18745,-1,"1,0.4,0.5333333333333333"
1208,18746,-1,"1,0.45,0.6666666666666666"
1208,18747,-1,"1,0.55,0.4"
1208,18748,0,"0,0.5555555555555556,0.14832869080779945"
1208,18749,1,"0,0.3333333333333333,0.4881615598885794"
1208,18750,2,"0,1.0,0.201949860724234"
1208,18751,3,"0,1.0,0.31545961002785516"
1208,18752,4,"0,0.6666666666666666,0.6364902506963789"
1209,18753,-1,"1,0.05,0.26666666666666666"
1209,18754,-1,"1,0.2,0.8666666666666667"
1209,18755,-1,"1,0.15,0.2"
1209,18756,-1,"1,0.9,0.9333333333333333"
1209,18757,-1,"1,0.8,0.6666666666666666"
1209,18758,-1,"1,0.6,0.8666666666666667"
1209,18759,-1,"1,0.0,0.3333333333333333"
1209,18760,-1,"1,0.1,0.8666666666666667"
1209,18761,-1,"1,0.45,0.06666666666666667"
1209,18762,-1,"1,0.7,0.13333333333333333"
1209,18763,-1,"1,0.8,0.8666666666666667"
1209,18764,-1,"1,0.55,0.26666666666666666"
1209,18765,0,"0,0.2222222222222222,0.564066852367688"
1209,18766,1,"0,0.7777777777777778,0.4923398328690808"
1209,18767,2,"0,0.6666666666666666,0.07799442896935933"
1209,18768,3,"0,0.5555555555555556,0.8335654596100278"
1209,18769,4,"0,0.2222222222222222,0.22493036211699163"
1210,18770,-1,"1,0.55,1.0"
1210,18771,-1,"1,0.4,0.5333333333333333"
1210,18772,-1,"1,0.05,0.26666666666666666"
1210,18773,-1,"1,0.1,0.26666666666666666"
1210,18774,-1,"1,1.0,0.8666666666666667"
1210,18775,-1,"1,0.7,0.5333333333333333"
1210,18776,-1,"1,0.1,0.7333333333333333"
1210,18777,-1,"1,0.35,0.5333333333333333"
1210,18778,-1,"1,0.85,0.26666666666666666"
1210,18779,-1,"1,1.0,0.5333333333333333"
1210,18780,-1,"1,0.25,0.6666666666666666"
1210,18781,-1,"1,0.45,0.9333333333333333"
1210,18782,0,"0,0.4444444444444444,0.3774373259052925"
1210,18783,1,"0,0.8888888888888888,0.6685236768802229"
1210,18784,2,"0,0.4444444444444444,0.16852367688022285"
1210,18785,3,"0,0.5555555555555556,0.5034818941504178"
1210,18786,4,"0,0.4444444444444444,0.41086350974930363"
1211,18787,-1,"1,0.25,0.4"
1211,18788,-1,"1,1.0,0.5333333333333333"
1211,18789,-1,"1,0.15,0.9333333333333333"
1211,18790,-1,"1,0.45,0.4666666666666667"
1211,18791,-1,"1,0.8,0.4"
1211,18792,-1,"1,0.05,0.06666666666666667"
1211,18793,-1,"1,0.0,0.13333333333333333"
1211,18794,-1,"1,0.4,0.06666666666666667"
1211,18795,-1,"1,0.05,0.06666666666666667"
1211,18796,-1,"1,0.95,0.2"
1211,18797,-1,"1,0.1,0.7333333333333333"
1211,18798,-1,"1,1.0,0.3333333333333333"
1211,18799,0,"0,0.5555555555555556,0.9449860724233984"
1211,18800,1,"0,0.4444444444444444,0.6901114206128134"
1211,18801,2,"0,0.0,0.36768802228412256"
1211,18802,3,"0,0.3333333333333333,0.10445682451253482"
1211,18803,4,"0,0.0,0.6928969359331476"
1212,18804,-1,"1,0.15,0.6666666666666666"
1212,18805,-1,"1,0.7,0.9333333333333333"
1212,18806,-1,"1,0.15,0.4666666666666667"
1212,18807,-1,"1,0.85,0.9333333333333333"
1212,18808,-1,"1,0.95,0.13333333333333333"
1212,18809,-1,"1,0.4,0.3333333333333333"
1212,18810,-1,"1,1.0,0.06666666666666667"
1212,18811,-1,"1,0.95,0.9333333333333333"
1212,18812,-1,"1,0.25,0.7333333333333333"
1212,18813,-1,"1,0.6,0.6666666666666666"
1212,18814,-1,"1,0.3,0.4"
1212,18815,-1,"1,0.05,0.0"
1212,18816,0,"0,0.8888888888888888,0.49303621169916434"
1212,18817,1,"0,0.6666666666666666,0.26532033426183843"
1212,18818,2,"0,0.2222222222222222,0.10376044568245125"
1212,18819,3,"0,0.0,0.3906685236768802"
1212,18820,4,"0,0.1111111111111111,0.9944289693593314"
1213,18821,-1,"1,0.9,0.4"
1213,18822,-1,"1,0.3,0.26666666666666666"
1213,18823,-1,"1,0.0,0.0"
1213,18824,-1,"1,0.35,0.6666666666666666"
1213,18825,-1,"1,0.85,0.3333333333333333"
1213,18826,-1,"1,1.0,0.4666666666666667"
1213,18827,-1,"1,0.8,0.2"
1213,18828,-1,"1,0.5,0.3333333333333333"
1213,18829,-1,"1,0.2,0.2"
1213,18830,-1,"1,0.1,0.06666666666666667"
1213,18831,-1,"1,0.85,1.0"
1213,18832,-1,"1,0.7,0.6666666666666666"
1213,18833,0,"0,0.2222222222222222,0.5605849582172702"
1213,18834,1,"0,0.3333333333333333,0.6037604456824512"
1213,18835,2,"0,0.4444444444444444,0.5076601671309192"
1213,18836,3,"0,0.3333333333333333,0.24442896935933148"
1213,18837,4,"0,0.8888888888888888,0.27924791086350975"
1214,18838,-1,"1,0.75,0.4666666666666667"
1214,18839,-1,"1,0.85,0.6"
1214,18840,-1,"1,0.45,1.0"
1214,18841,-1,"1,0.5,0.0"
1214,18842,-1,"1,0.55,0.8666666666666667"
1214,18843,-1,"1,0.8,1.0"
1214,18844,-1,"1,0.15,0.4"
1214,18845,-1,"1,0.7,0.26666666666666666"
1214,18846,-1,"1,0.85,0.4666666666666667"
1214,18847,-1,"1,0.2,0.6666666666666666"
1214,18848,-1,"1,1.0,0.8"
1214,18849,-1,"1,0.3,1.0"
1214,18850,0,"0,0.3333333333333333,0.8175487465181058"
1214,18851,1,"0,0.7777777777777778,0.9665738161559888"
1214,18852,2,"0,0.1111111111111111,0.7263231197771588"
1214,18853,3,"0,0.5555555555555556,0.19080779944289694"
1214,18854,4,"0,0.8888888888888888,0.9596100278551533"
1215,18855,-1,"1,0.0,0.26666666666666666"
1215,18856,-1,"1,0.35,0.4"
1215,18857,-1,"1,0.45,0.5333333333333333"
1215,18858,-1,"1,0.75,0.6"
1215,18859,-1,"1,0.05,0.8"
1215,18860,-1,"1,0.75,0.5333333333333333"
1215,18861,-1,"1,0.5,0.9333333333333333"
1215,18862,-1,"1,0.85,0.6666666666666666"
1215,18863,-1,"1,0.8,0.3333333333333333"
1215,18864,-1,"1,0.25,0.6"
1215,18865,-1,"1,0.85,0.0"
1215,18866,-1,"1,0.9,0.3333333333333333"
1215,18867,0,"0,1.0,0.7186629526462396"
