graph_id,label
1290,"634.0742918419623, 1491.0741864479212, 289.7587166169516, 701.3069751864584, 422.17821944318143, -1, -1"
1291,"950.3628265186111, 212.26796261403447, 266.7277051550427, 924.1322077040745, 790.5296520877882, -1, -1"
1292,"108.74589434166988, 3873.2707074428545, 1162.0363346419904, 124.75944275238953, 190.82842604330173, -1, -1"
1293,"217.2973685699861, 1493.8408895808416, 1094.3053013732033, 422.2807671905276, 1441.6149239805225, -1, -1"
1294,"1722.3176063214219, 287.042350627695, 1132.3374466160444, 386.45786922766905, 1174.014129492015, -1, -1"
1295,"1703.9460044333941, 2776.0055020831296, 368.29481923735995, 673.3970164987867, 1021.1040606776705, -1, -1"
1296,"62.37311781239426, 1716.1541364946065, 756.0732022226236, 234.66616170078484, 574.8520414167542, -1, -1"
1297,"3230.6372185416176, 129.3560969353813, 96.6665988082089, 705.2929234311603, 5944.343656339198, -1, -1"
1298,"2601.539185140245, 406.8858402250736, 443.3119061379294, 1498.5403158438671, 9768.381314100669, -1, -1"
1299,"528.338521219169, 1133.8759072153703, 392.0165261682829, 204.339395097833, 671.3493724985011, -1, -1"
1300,"767.4416842901901, 1188.5903981549009, 605.1893596472339, 504.8082170830152, 412.1002257851434, 1919.9135208907137, -1"
1301,"448.07806344837303, 687.0628629356867, 1699.309851494378, 394.69872650147596, 225.11516434787472, 2844.084809841526, -1"
1302,"6314.950369342245, 848.6316398057402, 2722.071083755277, 173.9867693807563, 713.2425605103433, 346.24460782025574, -1"
1303,"2572.812073439918, 82.93651122387607, 128.88940841730374, 41.492984295855756, 96.50721154938378, 236.77286341793078, -1"
1304,"245.30020974751085, 8126.680187417753, 183.50522834371822, 1489.5845135022205, 223.90976513763653, 257.13979448119534, -1"
1305,"549.2535706332695, 86.01784880683385, 714.5356137325687, 954.0723038432424, 3386.7299464536663, 3415.9953268510963, -1"
1306,"634.0512046997798, 354.4079722788334, 268.59702039069134, 114.55489967358818, 379.171864006353, 1823.4186748971335, -1"
1307,"1199.2904211306618, 748.9466933435347, 687.3546996822427, 698.2286334340191, 438.54500215124597, 763.8085884287701, -1"
1308,"3038.468845580763, 725.9227380893999, 1790.657562079388, 248.70161042923047, 2163.1351293656353, 211.09478178046515, -1"
1309,"335.18765872682286, 1133.3919006393046, 923.6360862830002, 1017.2195216883007, 653.8125811757252, 888.2341663580498, -1"
1310,"9094.074165091723, 267.9326346015621, 155.70480915340283, 314.2816263350943, 341.1096765941145, 866.6364426476625, -1"
1311,"379.65619214562764, 2039.9324509510761, 387.31307970468083, 691.9936759026949, 96.56076072900977, 257.3423018750936, -1"
1312,"304.41737336112607, 1624.1929328255214, 1348.8829174891648, 1689.2592632665455, 3657.347346827278, 533.3507855002665, -1"
1313,"2192.2917085686945, 247.2310598426447, 1458.4848857450006, 336.6874379518607, 1269.215636590567, 864.1694560836937, -1"
1314,"302.1323960110067, 468.280078028645, 430.80323179732454, 1268.5176082280386, 2083.805077083373, 1705.690747119276, -1"
1315,"384.9009428411285, 805.2122516702123, 1087.849489279565, 453.54642872967565, 225.89989619455991, 1583.524711791505, -1"
1316,"4873.80969352196, 1993.418369052071, 3342.5253075533374, 773.8372117148332, 406.55694081238295, 859.8149897153448, -1"
1317,"106.82951958162961, 5125.826931690111, 293.881954885745, 247.64734645461655, 561.9752633112385, 407.483415655129, -1"
1318,"630.7278413402611, 331.5733285139158, 156.84098429901096, 423.01793290536136, 228.5659633665626, 637.2531286256547, -1"
1319,"872.6706934512727, 225.78815166776837, 958.3380895490118, 2626.718406818204, 927.1293430358969, 2195.261217590867, -1"
1320,"961.2559516931241, 1928.7248935037253, 289.9149226288154, 3144.854712046124, 507.0187909646995, 7183.000361747005, -1"
1321,"515.9228104450641, 612.0568918843647, 531.0339891395618, 560.850087283643, 133.13552954954815, 164.82491115756574, -1"
1322,"4394.811864917045, 621.0098077325323, 198.42773293908138, 227.91620717442268, 1100.7396914797337, 6796.077843587809, -1"
1323,"3550.740058647573, 537.5228564056241, 581.3570299993087, 279.45125616171265, 689.2732189642009, 966.8489577021437, -1"
1324,"1525.084423586381, 378.91824772536603, 275.37968051683424, 390.1592341027823, 515.8709651918267, 449.66210985756754, -1"
1325,"129.63600879637931, 1412.7154057703012, 241.79840506465092, 5818.4814031201195, 959.616197002588, 428.9700453958093, -1"
1326,"223.5464339560769, 11208.17780731435, 253.55189503540635, 224.52958558087835, 79.23851707200512, 245.80896484981605, -1"
1327,"1184.9825799563491, 38.89146089900506, 376.7365433718861, 1203.6713066337516, 619.8718933095264, 2346.0974263619964, -1"
1328,"5100.416261745031, 548.6582748422329, 210.1335173145682, 3689.372179863906, 53.7586753865685, 437.5388814306996, -1"
1329,"313.4717923872245, 365.7408271355746, 290.1956957879946, 387.56197776222484, 609.4303264112515, 150.33012071233244, -1"
1330,"288.87963331132875, 3444.541361708159, 359.40017256111184, 530.3453088593616, 1215.4659236637362, 374.4151161953298, -1"
1331,"668.4636058286866, 595.2916554291273, 2378.6759316409634, 777.8435575992552, 442.0713205723249, 2237.695023418937, -1"
1332,"572.7902244177499, 255.53383786014066, 683.9908149555079, 498.7007287309084, 711.9866266785359, 2668.131688767451, -1"
1333,"654.1867658807884, 466.95922300296365, 674.0093398358368, 471.4078643208761, 313.67488383814236, 1068.760181279002, -1"
1334,"1268.1601344153112, 1009.0593236474419, 547.5808784734852, 252.29883649656148, 94.68919310219204, 10276.292027653093, -1"
1335,"2417.3342993013653, 809.6486234303604, 1122.1214348672706, 1137.6596864685405, 314.2243136615067, 5007.5856458322205, -1"
1336,"299.6811761726132, 983.6563189367566, 781.7936588195126, 259.86934143425435, 1159.3971989192196, 135.8819839402587, -1"
1337,"1068.4040057365116, 352.09895076303127, 241.03620417849407, 478.5958257296609, 793.5143526373295, 678.8205670344802, -1"
1338,"679.5743100959844, 4981.4671591951055, 1052.1490957772303, 1451.1597492874332, 272.14021849509703, 321.0784239885937, -1"
1339,"868.4150447241519, 3469.064590796874, 1034.9666469923952, 257.9867993778456, 1746.5129224310615, 348.006260706905, -1"
1340,"751.3057937445334, 3235.591941559521, 162.09041500978952, 418.47087786201956, 970.5205294627582, 544.7711234291407, -1"
1341,"735.5174715671932, 609.7977311657223, 597.8028408174296, 571.1705323559598, 156.59336750011016, 605.8496722688429, -1"
1342,"994.5743210037208, 480.52544728786484, 1569.6165977436194, 696.5029060814999, 599.416201464147, 694.106345180252, -1"
1343,"255.1915877803986, 129.531808906167, 452.3459579585674, 1506.314415792123, 1486.0234956912345, 585.778321264143, -1"
1344,"3914.1046189425374, 649.2631592696532, 2486.1975290213286, 496.2308306064863, 315.7311744781607, 1873.7842593188066, -1"
1345,"458.60763896564737, 266.2171891699152, 449.89473181783785, 317.5996037157003, 678.2543193635497, 1156.5999978687928, -1"
1346,"771.5481373414401, 264.4209734665799, 932.4554004954766, 1211.0248556797587, 580.5565007514999, 214.67997987170847, -1"
1347,"333.257868035921, 467.9717014478598, 791.1963376900637, 2719.6249669568083, 122.01270519661993, 75.59189302646809, -1"
1348,"993.1069677136115, 662.3129906288751, 1617.0824546269528, 181.8541475295507, 101.95736125064342, 1487.357450744813, -1"
1349,"177.20623515271797, 1437.4294313746286, 346.7536184725341, 1629.520203751699, 665.1582572613132, 131.169293542199, -1"
1350,"1296.9110165013672, 362.9779198490306, 4713.01311644202, 2654.054361328398, 211.7613895476673, 254.77574389314248, -1"
1351,"1333.539645089219, 249.68179164191525, 754.9800742802156, 587.609592683883, 2072.741410310869, 707.5685415827415, -1"
1352,"1220.7014141275606, 80.76932384294639, 831.3898762976773, 184.37623617942114, 479.0836443915638, 3889.019357486199, -1"
1353,"342.2805269444459, 654.5353174797629, 1116.2040441224315, 444.4224307481211, 902.6098152971891, 752.7110097295838, -1"
1354,"1522.0273292997972, 339.24450602221555, 490.35783660882043, 215.4576326437634, 365.5327665781503, 773.048531875792, -1"
1355,"282.4628506993354, 634.8271932478214, 186.6358224262392, 230.4589508879645, 476.072185230846, 423.01160610670826, -1"
1356,"6570.756445783043, 279.73369951913674, 438.99678493061066, 806.3151744952183, 250.10598113124922, 1444.9092761047584, -1"
1357,"1295.0692945208552, 710.0166253302602, 196.93334051844928, 410.182295779162, 123.86323586548954, 2692.8565370892657, -1"
1358,"1985.329447801565, 221.19080021345425, 791.5199190807174, 246.380792817345, 273.2841101696057, 791.3147412575316, -1"
1359,"627.389517963331, 165.07872233217805, 115.8972421776917, 1187.5192347286036, 592.8467124477108, 512.9454973246249, -1"
1360,"1001.3673815083046, 183.75607100559904, 408.3417885080736, 2305.475812525695, 658.8624778586577, 1466.9831981327743, -1"
1361,"605.1477344931156, 1219.4454108047826, 808.80147289302, 326.902082420437, 570.8680185911571, 984.3971394012542, -1"
1362,"570.9067642531242, 61.11267382761809, 2739.743128507387, 220.91690265118442, 301.9974877132981, 248.7838676344047, -1"
1363,"67.25871278644215, 2878.918569390551, 1128.3581456241454, 1953.3611148343389, 1140.567432403114, 254.62800507119317, -1"
1364,"641.0070878787984, 197.22852687343763, 453.2528072136907, 2794.178164327243, 1118.495011278077, 638.1839502525589, -1"
1365,"2300.3116945097704, 989.2762094012942, 511.3839334516762, 689.2034386741632, 558.4054044114182, 2837.4886228579335, -1"
1366,"1369.4238406388986, 2638.4030098274598, 316.8565574117281, 562.420193776939, 235.9736286577366, 182.4656595388263, -1"
1367,"1464.0741563476156, 188.39164117457352, 399.20030694980585, 3016.327328105843, 138.38765768105063, 1025.928984417137, -1"
1368,"841.8262863416181, 192.8587761056631, 440.5449553244734, 891.6604624180013, 190.2033112365162, 724.8507575534774, -1"
1369,"705.3735284709696, 469.1725778675725, 365.627280421355, 618.7364075282608, 291.6061341830276, 455.2966060613447, -1"
1370,"1258.789982187957, 180.1648402559286, 181.19934460541438, 433.59323833228194, 599.8680310123833, 5011.384569697481, -1"
1371,"1121.8635465163663, 67.49142363292621, 1255.579021328128, 1135.8489338237114, 1105.0920560089992, 206.94528055879778, -1"
1372,"257.47622661131527, 506.62508620997914, 1420.578834059288, 1483.2099608254846, 277.8167054952695, 475.5206813166047, -1"
1373,"4739.876682410638, 209.47414376949118, 573.1146176407415, 436.8090599721868, 598.5147783250417, 1870.02962496756, -1"
1374,"317.0244205555244, 573.54721704986, 705.9312903574462, 207.25496149263643, 427.9573269736795, 295.3346104662668, -1"
1375,"1972.1618814573903, 2319.8351474843857, 958.0340213535262, 164.5912429406981, 65.05107455486628, 2128.6000797635575, -1"
1376,"184.17335900789652, 458.7639886011129, 1529.946073469177, 631.3322410670933, 1200.5402997147212, 282.1261015824066, -1"
1377,"47.28382744522004, 633.5098942922532, 279.3831986434472, 252.3139999602289, 745.1326140509086, 201.69909633440838, -1"
1378,"429.0969462408484, 558.9094786680469, 291.7558463753634, 723.282468358871, 273.42573762695355, 264.29865063539086, -1"
1379,"267.1938250489735, 739.3011807770001, 6135.110913995351, 570.0511782000356, 184.3857707026212, 168.1115036211178, -1"
1380,"464.3680355112887, 110.65433958912234, 514.6589747147456, 2924.669018192575, 1787.9616131898563, 134.26474547133458, -1"
1381,"316.5073863222436, 253.6001568458767, 517.2656560197723, 239.51412023765323, 467.88605361887096, 160.1967770678779, -1"
1382,"1238.553543319475, 159.4302360464589, 4811.914116147668, 1805.385732856424, 882.0338130367396, 705.4475441746295, -1"
1383,"761.2973219302831, 714.6819283607318, 237.1284980990694, 548.0675863775565, 146.3010266368428, 3421.3936117078683, -1"
1384,"155.94217891329137, 864.3964462458307, 372.30118921663995, 694.6272909731605, 1564.23257729779, 138.47335273406134, -1"
1385,"1679.935743283575, 63.626679568900016, 334.5011840033004, 533.5492036867897, 978.2479994750263, 1681.296062263099, -1"
1386,"359.4305673029246, 770.548391809856, 396.7550581028825, 597.4946808036932, 887.6792183095905, 1134.890585791184, -1"
1387,"72.32851337924603, 282.27256546905505, 204.24696956211724, 2121.995579449949, 5415.983485427982, 1445.3114770555994, -1"
1388,"1880.1280211000717, 1289.3539579550422, 639.1558868049938, 85.57123923249947, 110.57536416576903, 132.9697066412607, -1"
1389,"652.6796438307006, 718.5068709034193, 478.8482717175461, 2313.6358457587703, 278.13332306848014, 1228.5388488805681, -1"
1390,"458.31730734176165, 1617.851799124791, 989.32024212543, 207.09716882904098, 599.3727005636123, 232.0173745708009, -1"
1391,"1418.2317229744092, 406.2628750551116, 633.9840926834519, 227.80333882759754, 87.12156626757407, 1320.206840741744, -1"
1392,"95.25559366859275, 4981.056420891558, 1041.0020164644095, 3564.722429900714, 637.0193537310015, 245.4242180845917, -1"
1393,"1274.9769681975044, 1407.131609073132, 705.6337394583283, 2527.414431237376, 535.9135177268083, 1670.906058994665, -1"
1394,"2260.995755596963, 447.9707329350731, 291.9206924275177, 80.28411114743841, 390.87957802074556, 87.06466890797401, -1"
1395,"239.02553449705064, 1321.5951355388825, 171.0398516223816, 727.6310742287051, 1015.409725189866, 358.73746974963245, -1"
1396,"867.3065309001623, 1361.157258361079, 2144.733286730366, 651.6344324960774, 1169.3631239125557, 1327.3683861751779, -1"
1397,"735.4681258352437, 4883.71192927525, 657.9499291230968, 238.4750219466979, 1150.7377895307304, 663.6556471662587, -1"
1398,"842.7246631584442, 1135.8716218036088, 2650.988881168977, 1501.5631001736324, 532.1527789811571, 808.1384797351984, -1"
1399,"713.2442610569992, 528.550942010203, 1217.0705015788799, 586.3448418662431, 4338.105200153883, 1477.6265659880423, -1"
1400,"1776.1025084487765, 242.18363902879872, 735.9488544458474, 556.2182128255633, 1521.5525950182914, 1004.9137917311292, 2139.465772397634"
1401,"445.21396717928627, 205.07105446532935, 2768.885220128957, 82.01426654649723, 198.71262070364497, 738.4667933216306, 314.58427196015214"
1402,"420.52041323194146, 1482.5690269417864, 1619.0541778698266, 292.18456075713533, 263.7607607349074, 171.220772725428, 272.07004155657205"
1403,"811.626890882913, 936.3934140843885, 449.1464248957098, 1083.5133923134865, 132.17887855120236, 383.23262366295796, 622.6764006411009"
1404,"846.9750241031304, 6316.501611639902, 1832.4444521706778, 3428.6683274123757, 678.8364073853857, 467.0325434998384, 2633.2102806899293"
1405,"12699.614986623063, 158.94467219511606, 121.55787351359766, 122.19882933553508, 942.3683155430323, 182.55253776120048, 864.1943457813511"
1406,"686.6085112248882, 2205.284775261021, 456.38829800429585, 4396.56598994567, 131.07958094343724, 483.0939180637455, 324.6623447776739"
1407,"271.8554806547391, 396.9998616176922, 871.2424975804008, 422.74502663585383, 139.70147521810733, 168.21862849393827, 667.8170110961388"
1408,"170.68964955395833, 394.9798885301378, 1103.2336221399207, 322.4739043151723, 911.1083471974868, 311.0717905401704, 385.5874703639492"
1409,"1429.0168146581952, 121.80049896578296, 720.2649336356488, 267.2679521957085, 334.67946347538816, 943.347871700368, 238.32104438784657"
1410,"179.89667480842388, 594.5744516597383, 1118.337882636778, 961.9310501990346, 233.2135847143279, 204.0776300559184, 358.56533751722293"
1411,"313.3459570872326, 497.26808112187894, 366.6111812439716, 398.606124194016, 451.4336632450497, 250.8298059314515, 201.6324836080865"
1412,"1567.6251368140663, 385.2488149378441, 278.20144056570723, 1013.8023536503865, 363.9760080901448, 215.56354941679754, 462.1541638484011"
1413,"430.2348666325835, 1514.0176300752287, 807.8382152587669, 266.8807936019165, 1477.7590361671937, 288.79644552712915, 5750.984040672886"
1414,"1109.5794464283015, 1159.4458303707481, 322.53042621678435, 567.0529506670204, 108.55919586829997, 820.7694844849955, 5007.0136272735535"
1415,"907.5410418012883, 3744.872677996833, 246.97228542345616, 177.53785320658605, 125.26405721347949, 196.65302636662054, 627.6275442461128"
1416,"679.1032814025343, 6754.386909502728, 1350.9853421499301, 168.80786506663264, 890.2522929383445, 370.74852971510626, 97.20984515162777"
1417,"926.871057020064, 314.2018266264215, 258.5500169265797, 1582.9921905054907, 1299.0330245828986, 808.3734395830749, 421.4184484326664"
1418,"780.6379879127986, 179.20737129516337, 575.4970936655931, 120.06431397893033, 172.46975404327887, 276.8270016447061, 4851.430667961974"
1419,"5563.8997425929265, 305.19532757462946, 3361.798165016724, 1187.8706204777347, 245.63095921151816, 185.4569414654893, 2470.6641607649262"
1420,"1886.6735344156018, 1116.1523044195328, 85.40717973926982, 429.2197565330798, 1908.7408360091995, 83.98012712584548, 1761.1959383477426"
1421,"515.047616107574, 1144.689354637462, 499.97163135535936, 258.38365162875596, 1411.4145022252267, 338.0285497981711, 873.5657235128597"
1422,"556.7952625699571, 313.79516436323877, 1557.3778197051918, 235.14093336872068, 209.78029072543907, 118.9891449101858, 4198.001387492358"
1423,"81.63288913853395, 377.69269953326943, 266.8106018790053, 3088.1352356286347, 99.06677753986696, 394.6378370943553, 454.3477094454455"
1424,"979.9264271049154, 1696.0545936044575, 268.05020225691965, 150.2019602689361, 241.59028986632316, 106.40020704232795, 345.3481551416904"
1425,"527.263719420052, 1453.4314862355207, 233.82046437929245, 858.9088070806057, 631.9798467154147, 529.7703467289674, 1186.1119081069019"
1426,"764.6001460633549, 297.32518649932024, 803.631484589046, 489.30122382063206, 370.56581765411954, 876.9535541030807, 935.6416175890274"
1427,"607.3756237508073, 435.51335111751683, 2739.822520592911, 2781.1076459203546, 2862.2696104158713, 1187.0903130783818, 395.2543728172084"
1428,"507.37822819459916, 325.9456407744972, 211.9246195437767, 145.40189341459984, 568.852293236229, 1186.6234026135967, 1424.843231431232"
1429,"1283.4116902358128, 634.997321377845, 434.5338239361009, 427.68242271724995, 278.4589819187155, 793.9748324299729, 220.65510710331984"
1430,"3305.728749811394, 10071.406472117496, 356.9298530123246, 166.23219655688104, 372.59334081647415, 841.983080529245, 5251.137163128769"
1431,"356.7013118552591, 338.32596479522, 1221.0708899579975, 1244.4935232114544, 533.0330238700775, 812.8726048484014, 905.2654944392045"
1432,"626.5090553812453, 101.40612937879328, 513.9239580951277, 3449.4247910786953, 499.16964164805864, 424.8658095056363, 1004.0819930535374"
1433,"128.25469840270028, 278.7176247434274, 798.3531147365209, 280.7655749537344, 447.6416982006157, 408.080412783068, 369.8198957743216"
1434,"537.8818885620026, 2161.827827035911, 777.9986956767541, 429.46168206340303, 449.2420338417273, 1241.3835879094222, 142.1023100427782"
1435,"1476.7530788691327, 555.231599134552, 447.2541968447173, 123.40579245428106, 217.42186985690665, 360.1479143176946, 3127.541081569702"
1436,"2986.0420625138745, 201.9262359491302, 113.44146309884243, 369.68207746962116, 1174.3557258730145, 312.7181227048043, 1787.54989759133"
1437,"1119.9456275003506, 346.3132458944213, 751.4610690122648, 2052.7151725986896, 229.6175665210829, 338.8622720463918, 322.499248668748"
1438,"1005.9031887366604, 1051.4834242423417, 1681.2620479262246, 709.4728684146298, 277.0002158111855, 132.36503777047955, 1354.4897066913868"
1439,"1382.477516735285, 420.92308728866476, 645.70295418745, 435.9689878065818, 398.9532490650563, 703.8405814895862, 919.6183230652565"
1440,"1149.6533531720127, 160.4906356925475, 812.8802576210581, 382.6167601917436, 306.1987448438477, 57.30745293369915, 374.1821275973346"
1441,"2333.568697895616, 715.9732458214573, 950.2055497581141, 360.73340267035934, 205.59633545843462, 424.89927334358987, 491.70089708228295"
1442,"532.8033484032267, 552.11044049806, 320.39473826654864, 167.96476013493867, 1214.9875685692318, 2565.7208739833804, 2829.755415502545"
1443,"2766.112497841403, 364.1213678567936, 633.0662934144731, 3314.5723748823857, 104.55482440543514, 247.19838398534577, 958.4054914436053"
1444,"237.6053909654501, 253.62391143382382, 233.6196886502624, 320.3475375071374, 106.4127260529246, 828.1558983922807, 714.2584375383136"
1445,"673.9665827410782, 208.1482235251944, 365.201969158532, 376.52776096042624, 187.73753642267934, 152.602283649971, 194.67868715325844"
1446,"1061.64553189353, 98.46981226401203, 4878.9955034274735, 315.41569925026425, 421.19292061682836, 478.9510076842052, 1243.3805294281992"
1447,"607.5710868893952, 619.613586822854, 443.8794063104957, 620.6034405201987, 367.24089052927934, 353.22235569752286, 353.9432307543439"
1448,"1810.229620465738, 1451.1974039628353, 197.84077176942162, 325.71008821154993, 1088.6184333233662, 1501.1408652722055, 352.8484999591852"
1449,"345.5853040669731, 238.08971519196297, 332.34195550447214, 301.3781038217722, 787.734391301612, 189.20988234496926, 1092.8204554694112"
1450,"2711.6532528298408, 1372.0549030307898, 1729.4394969363393, 164.10357940520174, 339.00271107179356, 229.73501808535303, 851.1665232061082"
1451,"2312.380658499222, 4154.439266545236, 457.1480738908484, 939.2646232452515, 222.36407016899693, 455.3898978691364, 179.41608385245763"
1452,"502.6677317423131, 132.04441928258203, 6261.678653191338, 889.3185870375136, 395.95611588968313, 581.8425546644188, 714.9799450648958"
1453,"7020.164302521007, 471.8260960596299, 3773.4225110955585, 287.0596741406332, 452.1351140235664, 971.126728935602, 4286.918360297823"
1454,"375.48863690002446, 226.89452518030487, 226.92131359219601, 908.5073393130505, 318.1008680712252, 1456.9901964851674, 736.1490555758282"
1455,"316.539686382536, 1179.4843636313628, 379.53638805956115, 478.2544395680379, 281.2349114436617, 2018.9506525716297, 748.5363201707924"
1456,"162.88425410383752, 3227.0194640324225, 735.1497884590477, 860.3700901594636, 1416.6985873505112, 399.24684143274453, 629.2313799891082"
1457,"599.8164420959786, 395.69569597470536, 203.30513252206782, 176.8893464797821, 370.06709402194997, 254.2833533805186, 2893.3222140428984"
1458,"744.5126154172044, 178.1753759353979, 1045.6761563111684, 7576.262789801243, 1866.0838496109955, 1242.3404732932806, 883.4702568041968"
1459,"642.181282672029, 304.6236522199712, 663.3554001329123, 1230.2940666266754, 4807.443520571988, 477.03914777014677, 2957.1426575478276"
1460,"1878.7231762461847, 219.46985966452897, 393.77025064214797, 747.5881340908043, 346.09774777529657, 1351.4811212265206, 85.27249532568229"
1461,"10093.862845347043, 167.791813130891, 637.0974277048642, 652.9360522926684, 695.9581590801681, 632.3580230802708, 1333.4481183982766"
1462,"412.01107434201987, 889.8768003948273, 112.59401450143865, 447.1927105894182, 343.38253597536766, 4323.52083058448, 2244.214546919549"
1463,"284.07426806934734, 310.29631759963314, 848.8676882902333, 77.62938384806787, 123.18729549570989, 795.6508806852066, 181.50987142432191"
1464,"653.5694228059959, 2005.15238088112, 1603.414101097805, 637.6852739937228, 146.80620172577568, 125.25422111016042, 506.36010723571474"
1465,"882.7152815711113, 152.86149998138146, 735.9823505444235, 1813.4851650791177, 763.4134314119552, 1107.6743364841975, 3757.9891071874968"
1466,"489.24246658498214, 162.87619626224165, 1184.11706509388, 147.74108194474996, 356.37428557529176, 569.7782614080934, 192.40495709646805"
1467,"472.8322999008551, 1144.968132067931, 513.0700130742861, 195.39585958274597, 195.16083713778323, 114.9584924934326, 206.2297838472256"
1468,"1007.3045135577263, 597.9208669672871, 635.7850218099526, 524.8082006498835, 471.8105607502034, 244.35204159091174, 424.65915388562195"
1469,"439.2570414869441, 734.606765299282, 147.74171818188893, 404.0580507737159, 654.8014764958353, 141.54070410098134, 881.9724472561659"
1470,"2525.033613783823, 403.8984096797961, 461.409682868985, 147.2009604901005, 580.5577439516878, 616.9069758994316, 1273.1869104485945"
1471,"654.0702591821475, 125.25974381903879, 614.565870449017, 327.5403253543165, 935.6842738287967, 279.68664769434116, 486.7582450459623"
1472,"1076.8549381814723, 649.8753425937716, 349.32769205557787, 317.76163457646055, 610.6037632441195, 829.2368751557568, 1137.4830893130688"
1473,"42.008675380469406, 114.81375482686633, 764.1860922159872, 172.3365448088286, 798.3096114613688, 586.2573125811214, 39.43649611196349"
1474,"330.0371241063148, 228.0491809676949, 1444.260712176105, 1187.5478714056, 758.1130896453266, 585.0496742218506, 427.3118612808273"
1475,"521.3341602011963, 370.3238321574426, 740.3523551851166, 4736.160928705514, 185.01470202115863, 382.3706742385509, 298.2807255571995"
1476,"693.4117573416778, 365.9462175924162, 1998.223597554136, 333.1101388725562, 2600.9464083990183, 816.1029383201172, 1099.4701164272162"
1477,"8186.432986385627, 252.07131841045896, 537.0734252447944, 253.28195485167038, 301.5544273260754, 291.7168264684521, 1207.1551862535953"
1478,"460.3428566521834, 511.883812402357, 376.6135744609229, 53.847048176949656, 450.55318361963566, 562.8594010763355, 282.95407363885266"
1479,"844.3015189462058, 143.71485747452533, 271.0773695306796, 113.56597770560695, 249.76251597257954, 626.9803448065468, 126.0723362240322"
1480,"627.8842731773132, 2048.9861022026853, 971.1927565643443, 2216.599392403824, 170.0238793524266, 211.58706988008836, 3414.166613380432"
1481,"912.1783385019619, 2376.9689665827436, 1774.0163029801352, 230.76785380553164, 530.6354264547103, 651.6886668659741, 613.4085318459762"
1482,"1463.6586229883992, 434.6066586832317, 950.4502094941864, 2120.8258770232483, 216.49327848546446, 84.95194394984267, 238.10752484592368"
1483,"305.18871477053796, 759.8097890069598, 66.29548078071272, 6266.584347720136, 461.6874934442238, 258.24932467944956, 501.45869075288056"
1484,"3271.002405456706, 248.49277322775018, 231.37661452411825, 1013.8151632966342, 2484.702733200479, 75.5938228611922, 357.78458042738674"
1485,"1330.8670770612034, 309.53550233259836, 543.7119187062201, 369.44811742853796, 399.84306638696506, 1593.0687674661685, 1080.7616072855838"
1486,"423.3454237409894, 431.3012526316758, 237.53307839087165, 421.3920008643372, 266.0165850494666, 252.06958747001727, 484.9316875381476"
1487,"1120.3014098058427, 468.9670445752299, 540.9554702206066, 4384.477375116532, 428.4440221620126, 126.22113608622405, 2492.1494835807885"
1488,"246.6339803879929, 639.7276273189808, 312.67007677117533, 188.05039371544143, 906.1019545714403, 454.195061468655, 138.92072698735734"
1489,"1548.796766163497, 4444.094455425355, 3083.857264523753, 423.6706867349726, 603.7686030219694, 681.1825426696669, 7215.526731089798"
1490,"516.2608472667309, 644.1699390865309, 261.95407128089306, 332.2520361261604, 492.7409444682152, 346.3905024128483, 103.30993317218929"
1491,"885.7569083389268, 1265.1477962318593, 1084.597336133817, 907.7459949518536, 40.012469762347244, 588.3500557284149, 1015.8921099447954"
1492,"591.19766673403, 2484.390718256945, 131.38595087999056, 3116.629098586041, 164.36391144987863, 582.7899857862834, 896.9611776380486"
1493,"232.6703396727551, 778.346767643804, 527.2200298745986, 308.916349206997, 127.74649356579259, 1961.140536605118, 205.57401467778365"
1494,"488.14078207503513, 1170.873560893424, 2575.4363865847795, 504.32350402652173, 407.20950078021644, 1488.2395814757563, 843.2893657413587"
1495,"1715.4262664232897, 1247.4836538702893, 575.4618624563918, 128.31596598772182, 58.55027916758486, 898.0092895995983, 2105.0590131204626"
1496,"2622.176745590351, 167.55783892689124, 552.0639627995662, 444.4931886223491, 181.60668419494678, 1554.2032460707064, 1593.804682210374"
1497,"1647.0769105787726, 435.60667175299704, 2006.7518702219663, 695.6247183209179, 918.7520191537501, 198.1623556258038, 1654.3150044933286"
1498,"437.6657633586159, 70.93905048847162, 493.89549074563735, 223.01152904257364, 5735.514476569631, 120.8414640549945, 857.3071173420993"
1499,"1424.0490618640722, 224.9514150863185, 426.3999359436865, 517.3434785809068, 1683.4583072402543, 480.36294696389837, 1076.7750949048482"
1500,"442.43799435559265, 431.8632289307976, 1437.948887783621, -1, -1, -1, -1"
1501,"592.778299616342, 896.7580961774175, 1610.8845165906025, -1, -1, -1, -1"
1502,"192.85979604906203, 529.2046179798994, 500.8181264701709, -1, -1, -1, -1"
1503,"2305.7048134102397, 2194.5748701227194, 86.7604000152427, -1, -1, -1, -1"
1504,"6696.576325309177, 226.0120987751754, 410.92489480050324, -1, -1, -1, -1"
1505,"279.47650226489526, 1216.8280104820728, 523.1039987241693, -1, -1, -1, -1"
1506,"688.334830887779, 402.0144142208903, 353.0824533023707, -1, -1, -1, -1"
1507,"119.56821883065196, 1548.4838986783716, 2648.25513673322, -1, -1, -1, -1"
1508,"1640.0293120836452, 889.2097173306855, 237.3688236605121, -1, -1, -1, -1"
1509,"313.97099205737686, 99.26803821560274, 403.9549525394564, -1, -1, -1, -1"
1510,"1529.8372825489648, 185.43868997872156, 185.53142830159157, -1, -1, -1, -1"
