graph_id,0,1,2,3,4,5,6
734,691.7907,222.18819,4121.6304,193.36801,795.16034,-1.0,-1.0
735,476.8181,5085.8477,173.37453,2365.2622,799.39056,-1.0,-1.0
736,1214.9484,892.21265,162.0246,136.52248,1023.32947,-1.0,-1.0
737,1825.9467,676.4511,6075.9473,199.07158,455.0031,-1.0,-1.0
738,67.479675,881.69415,857.7893,384.88492,358.60638,-1.0,-1.0
739,909.4527,901.9036,467.31744,212.96352,2120.3745,-1.0,-1.0
740,465.09576,40-1.01096,1024.3324,200.86488,346.2549,-1.0,-1.0
741,8326.875,837.22754,716.38837,1886.0492,426.09723,-1.0,-1.0
742,233.96829,268.6412,215.71455,1430.4286,1335.645,-1.0,-1.0
743,896.8797,331.26944,330.53638,224.9266,2128.2275,-1.0,-1.0
744,1030.7242,305.08148,335.9125,115.170044,4669.4243,-1.0,-1.0
745,1519.6775,621.08844,499.50674,258.59772,1048.1354,-1.0,-1.0
746,1635.1954,1890.6237,1120.4613,3524.7236,183.58339,-1.0,-1.0
747,992.57416,414.3381,680.3796,157.63065,1432.0327,-1.0,-1.0
748,1054.2347,353.85062,363.32053,115.20757,1172.7732,-1.0,-1.0
749,574.8089,194.71289,1012.38654,384.7488,1716.7112,-1.0,-1.0
750,403.539,1309.2933,638.0362,882.7388,1581.1321,-1.0,-1.0
751,1150.7125,136.95885,1759.1923,1457.5286,172.18088,-1.0,-1.0
752,518.56055,197.1703,442.12283,365.131,1125.4819,-1.0,-1.0
753,1861.0199,1065.1318,1848.008,743.1338,895.5141,-1.0,-1.0
754,801.4809,171.33473,191.40999,478.79926,684.18695,-1.0,-1.0
755,1390.8068,1098.376,93.67586,211.16776,2616.8147,-1.0,-1.0
756,2172.675,280.76874,348.81967,2175.1873,725.85864,-1.0,-1.0
757,1365.6344,426.7315,263.06436,286.1465,1660.259,-1.0,-1.0
758,517.92596,993.3836,1968.6659,907.17145,751.06836,-1.0,-1.0
759,647.73505,2621.2627,120.92338,176.92784,135.99728,-1.0,-1.0
760,853.7556,211.92232,678.1827,168.93985,171.86957,-1.0,-1.0
761,128.31517,614.45465,296.99258,1583.7544,498.5727,-1.0,-1.0
762,406.2847,967.63043,735.3576,444.98224,1742.8828,-1.0,-1.0
763,1894.0682,588.0122,284.77304,163.44325,868.10333,-1.0,-1.0
764,680.6017,516.19543,1050.5524,220.34682,494.31772,-1.0,-1.0
765,418.6864,1281.2637,1574.6365,413.4116,815.6621,-1.0,-1.0
766,385.32922,102.94386,1031.8904,730.28766,263.17355,-1.0,-1.0
767,157.40965,590.7295,814.8764,316.60727,1173.7001,-1.0,-1.0
768,2479.9568,1165.1749,386.84464,379.14645,1391.4974,-1.0,-1.0
769,232.40488,6003.103,2832.4263,374.39337,617.7213,-1.0,-1.0
770,133.98466,1636.3185,1029.9777,2231.643,479.29337,-1.0,-1.0
771,2619.0723,235-1.0386,593.9118,151.44054,8996.567,-1.0,-1.0
772,806.78815,273.04776,292.599,420.2968,339.33258,-1.0,-1.0
773,1372.8208,271.42566,506.34082,2479.0078,1153.5781,-1.0,-1.0
774,516.36444,429.28067,536.8189,412.97723,3093.153,-1.0,-1.0
775,350.73904,4999.1167,410.3607,337.62112,1372.1536,-1.0,-1.0
776,629.4582,392.27725,641.15204,831.5069,823.2915,-1.0,-1.0
777,1105.4703,540.583,246.95268,3411.5225,244.76883,-1.0,-1.0
778,1088.5054,69.80675,142.70041,1686.5814,1409.4462,-1.0,-1.0
779,501.81216,346.80002,749.3441,595.0098,3214.4036,-1.0,-1.0
780,2055.6973,227.33641,652.5873,251.84329,1979.9965,-1.0,-1.0
781,887.5544,2953.8003,943.568,198.141,342.12146,-1.0,-1.0
782,64.59419,512.7989,357.22574,631.8429,56.17962,-1.0,-1.0
783,775.6187,227.29308,2458.7654,727.825,3073.5122,-1.0,-1.0
784,684.6164,10511.361,1345.9072,204.16154,1276.529,-1.0,-1.0
785,605.3731,3025.0898,297.9265,903.15216,3100.7087,-1.0,-1.0
786,1068.1106,652.3951,534.51807,89.882645,2427.6724,-1.0,-1.0
787,355.4135,549.7575,126.51591,228.56978,304.95007,-1.0,-1.0
788,635.57074,174.06035,973.94055,508.78732,119.77669,-1.0,-1.0
789,3282.6028,440.72394,427.19522,2494.844,896.4478,-1.0,-1.0
790,647.583,773.36163,594.55286,933.1307,328.7475,-1.0,-1.0
791,193.71217,1727.4005,344.11127,215.07802,263.1419,-1.0,-1.0
792,821.93475,316.48227,555.71844,4300.3325,494.53918,-1.0,-1.0
793,2100.9646,459.19662,163.60881,359.56784,1618.3765,-1.0,-1.0
794,764.0839,165.53615,435.23932,364.52258,176.55994,-1.0,-1.0
795,629.07513,204.76228,434.272,158.85442,1353.7816,-1.0,-1.0
796,346.71167,935.94714,519.0613,1116.3236,591.5761,-1.0,-1.0
797,1770.4127,732.61676,609.86505,119.64017,486.93564,-1.0,-1.0
798,1056.6392,4277.8135,1543.8468,2320.6128,438.03793,-1.0,-1.0
799,741.35187,2099.8862,157.88556,477.92206,1368.531,-1.0,-1.0
800,64.95819,205.22227,134.28563,917.20844,75.68094,603.4285,-1.0
801,2326.175,278.1513,149.21716,1335.9381,301.24643,1159.7274,-1.0
802,2880.141,949.70746,658.221,1041.6981,252.42987,6102.628,-1.0
803,384.98953,206.54062,561.13293,821.3481,1220.9907,6568.919,-1.0
804,1397.5256,415.94846,416.62015,292.7709,330.38733,1786.8177,-1.0
805,65.455,4557.188,605.14954,720.6895,336.80072,1090.9824,-1.0
806,142.17026,1475.8357,231.71541,492.08902,281.3746,417.5811,-1.0
807,3275.019,4009.1416,208.10081,131.38168,586.1616,1314.9058,-1.0
808,1329.0958,299.09604,261.04916,7206.7456,69.144936,683.4944,-1.0
809,428.08054,1235.8438,288.20502,867.04004,250.64247,7057.191,-1.0
810,146.27174,5599.859,276.415,1518.9646,162.56018,933.25696,-1.0
811,798.71747,712.65204,125.31502,716.35223,309.71527,354.22827,-1.0
812,829.13324,59.514782,616.86346,265.63235,449.67337,259.3814,-1.0
813,585.258,141.25052,702.84973,416.45438,150.71312,799.431,-1.0
814,3186.2812,490.8948,731.17194,1326.537,353.95306,1635.5127,-1.0
815,3674.2288,242.77539,554.67377,1188.5427,2248.7485,185.1409,-1.0
816,1248.0648,582.63446,258.69327,657.52155,216.49475,583.7874,-1.0
817,244.2419,98.11836,863.8667,1736.5171,189.08607,2147.4915,-1.0
818,489.67023,281.6583,1958.2499,423.4796,1084.4792,212.4541,-1.0
819,713.7813,1072.6304,499.3251,998.20844,464.79904,1523.7125,-1.0
820,801.29114,1587.3715,691.03937,539.5272,392.1377,176.61043,-1.0
821,523.16064,309.93637,3187.941,382.37564,324.07324,777.24896,-1.0
822,447.5997,3543.3804,482.3267,491.91153,1600.2539,70.812454,-1.0
823,271.4208,153.49583,609.02545,114.22675,518.4412,2374.1326,-1.0
824,2451.556,611.8383,511.14413,274.07428,424.40942,1390.3994,-1.0
825,2188.52,517.8369,97.78223,1726.1743,2072.029,1473.1301,-1.0
826,1486.5753,240.95964,1536.8773,1384.9935,336.37762,339.2625,-1.0
827,4759.6636,303.9244,911.5877,324.2347,1029.869,1078.5824,-1.0
828,1462.5585,989.2871,4655.3496,427.05576,109.80513,2342.5444,-1.0
829,470.63678,89.70281,556.4737,401.47073,217.97159,648.67395,-1.0
830,4663.856,545.26843,178.56856,408.4332,686.6232,9420.291,-1.0
831,2035.5748,1285.7186,2299.0928,810.43536,1047.0156,290.50983,-1.0
832,345.9943,138.6311,114.379486,899.90546,168.69745,475.163,-1.0
833,280.27997,1214.6232,278.88998,122.37309,446.3524,1162.6655,-1.0
834,652.9511,115.237144,400.98428,1626.4012,112.43019,4144.5444,-1.0
835,100-1.0636,5194.9946,1854.5468,787.21454,5549.8003,303.33392,-1.0
836,623.59686,8731.727,407.13242,327.2662,307.4277,803.6664,-1.0
837,252.9665,1210.2885,1793.1119,356.1683,221.27002,390.84802,-1.0
838,149.45407,6370.292,286.29208,158.20155,867.77264,505.40686,-1.0
839,4602.5767,493.38522,5159.136,2409.6882,142.89227,591.5837,-1.0
840,231.10764,57.96419,2232.848,640.982,220.43494,2029.7465,-1.0
841,1128.3768,2021.6077,570.2823,3526.2085,406.87564,596.4454,-1.0
842,290.52542,420.13284,1576.5157,274.0186,679.7679,74.91174,-1.0
843,358.4239,1386.1688,1046.4011,525.0358,158.8928,388.28027,-1.0
844,1263.351,178.61559,133.20451,384.89966,324.53595,1830.7174,-1.0
845,201.97902,1068.2523,1189.8878,81.13841,315.47168,2828.2375,-1.0
846,830.3117,682.59424,344.27188,2750.8745,1456.3195,218.23749,-1.0
847,1979.1112,2570.4004,477.8478,254.97423,79.3675,1412.3026,-1.0
848,1852.9263,602.27435,1375.647,1248.6521,404.20575,7661.592,-1.0
849,568.5249,252.11784,287.99362,311.93637,180.22769,380.98404,-1.0
850,1517.1847,1037.2611,447.38828,479.07077,103.32533,1809.5002,-1.0
851,506.8778,332.0836,417.17242,258.90536,594.3314,119-1.0674,-1.0
852,1150.2043,769.3035,316.52045,852.2186,361.94852,1170.1774,-1.0
853,100.43198,4666.0996,357.77783,5206.276,544.04913,429.74954,-1.0
854,526.3228,540.73114,331.94614,527.54504,3845.3962,505.502,-1.0
855,329.19485,318.38147,3577.366,295.2596,1192.1006,169.74825,-1.0
856,288.72083,488.12216,450.23376,113.94188,220.5686,494.41525,-1.0
857,1674.7567,704.7306,315.19144,1087.4493,422.34076,1072.6442,-1.0
858,1359.3452,3423.0542,229.25874,228.61308,789.4069,1481.5801,-1.0
859,1038.6774,246.56093,775.5153,593.9696,376.6139,212.51112,-1.0
860,25-1.02412,468.7833,423.56735,288.7374,454.27054,1302.9482,-1.0
861,677.1394,198.42003,1872.3502,4005.0903,300.99326,1756.8148,-1.0
862,1109.0967,110.36193,1676.7039,141.41948,316.41068,207.40305,-1.0
863,3006.9294,858.7503,1339.1302,481.30862,2075.4302,293.65988,-1.0
864,2015.318,991.3745,928.0766,3065.0786,643.1228,2181.5425,-1.0
865,411.52054,465.10184,1154.5864,107.652756,502.82553,946.4924,-1.0
866,988.06384,218.66058,2280.2922,216.87521,415.1006,129.79535,-1.0
867,721.20953,585.39624,356.68484,689.642,2667.8853,4625.419,-1.0
868,1575.4415,891.1945,525.4003,980.88776,264.97693,1919.9016,-1.0
869,1809.5787,892.767,1503.2771,546.70325,1075.4435,616.44995,-1.0
870,76-1.0029,775.9381,160.78108,577.2848,1538.701,347.05344,-1.0
871,690.5015,437.1569,300.45895,112.221,334.42258,616.42346,-1.0
872,316.334,257.0408,313.731,591.66046,295.42166,1107.6865,-1.0
873,775.02484,2967.0864,1986.2384,383.06177,101.60808,301.14334,-1.0
874,359.67136,396.79865,1010.755,2190.1616,328.75955,66.344124,-1.0
875,683.41644,6065.1543,1389.9757,428.13745,5195.4014,1567.666,-1.0
876,229.57341,424-1.064,379.39023,1327.3915,1386.0778,1812.9476,-1.0
877,486.75748,1550.4176,803.81696,539.4978,900.31287,1490.5365,-1.0
878,472.4841,1894.3259,100.5673,377.19052,1163.1064,456.85913,-1.0
879,1229.0725,172.00114,574.6818,2610.629,233.91208,968.0738,-1.0
880,923.75604,1740.6522,372.37262,419.9528,277.07584,199.96526,-1.0
881,586.95844,866.01416,301.43857,1081.6755,206.12242,245.14056,-1.0
882,5783.688,146.94151,1273.5013,615.335,742.00244,693.8789,-1.0
883,517.2671,251.21739,248.98924,154.692,497.2344,3762.7302,-1.0
884,294.66727,1747.2242,304.03067,529.01764,142.27917,164.14655,-1.0
885,617.4313,5439.582,458.30634,687.8565,596.92633,1499.0273,-1.0
886,503.02515,402.53262,582.5214,1052.4501,121.273026,332.86923,-1.0
887,1302.8774,715.99384,962.53754,754.2624,98.26654,302.38586,-1.0
888,3846.6973,283.71225,341.86688,1720.3193,2795.8872,344.69785,-1.0
889,247.35307,1059.0065,1413.8213,2449.5916,3536.6099,54.26442,-1.0
890,245.22897,1153.1447,6973.4116,196.82053,137.37169,307.29193,-1.0
891,3833.5007,307.76224,272.3194,765.4297,93.72808,3390.9268,-1.0
892,2215.723,254.26395,148.37375,701.3776,1045.3488,554.9488,-1.0
893,2435.2817,187.78592,212.21916,6460.231,151.99883,238.84785,-1.0
894,67.310974,10189.889,307.66934,242.86406,365.18723,311.1682,-1.0
895,175.13889,613.80505,99.68207,1027.3191,910.9313,171.68878,-1.0
896,2296.1965,648.60333,1011.5945,261.8674,306.7098,701.69086,-1.0
897,1112.6642,79.48778,1150.266,285.15213,191.26933,524.85565,-1.0
898,928.9036,1478.584,501.60318,157.67508,316.2085,696.91455,-1.0
899,1107.7711,1139.8889,698.7828,554.79474,193.8373,866.33026,-1.0
900,316.58176,357.88794,978.73425,525.0091,57.386772,412.0926,496.63678
901,1032.7618,131.68452,1852.5691,95.855896,96.53446,1019.8969,136.85962
902,1305.8295,1778.8628,702.39655,533.658,225.98962,2500.2234,377.11194
903,424.89758,438.30896,59.600872,1293.405,264.66843,362.37064,72.33448
904,891.9419,839.54596,630.2458,250.5418,1243.6431,126.50386,47-1.02344
905,159.59483,6956.63,66.56182,239.40231,2897.0278,1493.0924,243.89084
906,921.6838,4411.3784,1254.9528,110.213806,686.50366,88-1.00024,1809.3462
907,626.9384,435.7741,177.98085,512.39,599.4793,441.54657,146.89131
908,652.05695,1043.4103,681.8551,766.254,906.97107,477.71164,648.34546
909,181.19324,356.78842,478.89987,4122.2876,181.81009,1182.7596,1585.1215
910,5471.227,2000.7592,424.3,104.88161,120.219955,643.7711,1115.6823
911,1423.528,247.61884,1087.3048,1101.7987,178.53922,324.95667,7224.821
912,187.14838,581.8056,1543.3839,966.0336,94.17883,3818.225,325.69543
913,2381.456,462.30878,800.2233,342.83875,1010.5478,513.962,705.0451
914,129.41988,304.97388,554.94977,286.39493,548.5803,439.09247,83.59875
915,817.56506,224.48032,362.83786,314.8456,1926.3414,261.06244,281.51126
916,3133.816,259.44943,382.90292,158.77216,292.22113,549.1502,944.57806
917,1399.8231,642.585,574.6872,1160.114,297.71255,60.637196,187.99329
918,885.7846,300.64413,427.63046,225.18788,2877.3745,131.61371,2493.9478
919,2711.1802,230.20644,617.3378,850.46063,801.21387,257.90375,152.21205
920,93.423584,535.01196,676.05927,801.2285,517.32495,245.45836,1195.414
921,869.65704,873.0417,317.5154,1507.809,296.5921,163.46098,341.60535
922,7317.915,758.0897,331.68277,509.90335,600.33905,389.6999,4718.678
923,586.0286,1454.5751,344.03616,1520.5367,1010.4566,533.12695,1226.3608
924,91.08105,1212.2919,1596.2164,818.62177,527.3146,3668.266,228.89406
925,1025.6254,580.6691,575.3316,939.8543,482.59103,259.67502,6123.5483
926,2514.7192,342.8951,1072.0548,515.7849,266.30923,870.2148,824.8056
927,869.9461,436.5994,85.289154,660.5672,212.03427,75.33515,124.846214
928,389.71332,320.66733,471.5162,319.51993,136.17676,890.38837,500.5154
929,1274.775,281.66772,983.3029,636.81573,294.4218,1126.0557,1794.083
930,1050.7964,633.08014,1017.59503,147.34174,536.32745,374.5905,1586.0448
931,865.52094,101.82172,551.1236,325.25198,356.6557,249.7518,225.28789
932,2389.9207,10569.535,956.6057,116.23484,269.56424,185.94745,144.70381
933,258.0796,333.9587,694.9399,1921.1312,162.80313,640.7443,210.32336
934,239.34938,1061.2437,7515.103,462.15683,388.29776,292.3837,464.66464
935,1944.6793,459.3056,282.42856,1045.8573,172.08743,1118.6433,736.999
936,1539.6456,498.19678,147.85976,5520.314,334.00168,192.81152,1331.9307
937,260.83026,5326.2817,608.5534,466.64114,328.6971,879.6612,607.4996
938,1711.3287,355.82724,1092.2705,1045.8546,131.20581,547.7966,3688.866
939,1332.1855,203.8306,310.79153,766.65765,731.68176,167.28477,1134.1506
940,311.54117,218.42342,119.98181,654.8944,224.70894,517.9795,1491.5238
941,344.82553,957.5497,1030.8958,910.41486,820.5647,793.11383,303.4889
942,574.4834,606.0987,530.1702,173.90898,1262.3628,960.1758,618.0531
943,202.74585,2961.865,1049.4779,191.90147,527.4274,105.30612,61.809277
944,355.00754,1400.1356,1861.7494,455.51288,798.5307,123.819695,5478.028
945,997.05255,463.03372,318.99432,350.7827,132.78157,1394.9686,3541.7332
946,386.2709,434.74557,5631.5806,1751.6033,62.6754,95.21075,699.0053
947,1542.9574,3182.382,445.98068,316.06485,1029.877,102.28357,454.7423
948,1370.715,1532.73,181.37807,227.92265,285.2309,1478.2488,215.8629
949,141-1.0482,1612.3882,1775.8826,471.95764,662.57074,309.4918,435.01575
950,363.84506,547.50507,126.981544,449.58664,1966.7748,925.06146,1995.4159
951,117.82306,426.70065,259.45493,419.03354,521.1033,116.50072,334.4721
952,584.0245,5196.2007,611.4289,450.97577,1526.9603,250.42204,907.9205
953,1288.2452,352.84592,485.12674,156.92154,208.17834,551.0545,2079.0024
954,345.83127,82-1.01117,210.23497,734.5302,1341.0496,282.08954,372.89734
955,1149.5157,772.30096,483.2194,1858.4236,447.02167,845.0638,1830.6389
956,261.26077,1768.511,420.83768,210.39926,1320.4441,412.4863,193.85574
957,2767.8413,463.85822,691.692,776.8935,278.02155,541.29553,1005.0788
958,1515.136,637.3826,134.11653,2467.8247,162.28395,3481.5662,656.51245
959,549.53937,1029.1609,393.28702,716.217,889.6669,1847.8881,2072.1248
960,2483.4033,251.86638,963.8461,348.23465,1053.6311,63.217983,5151.493
961,3356.8242,1521.475,1670.7408,313.19473,1237.858,388.23175,280.29358
962,812.50885,2434.5664,98.98285,965.55646,127.324814,966.7178,290-1.0537
963,988.81134,446.84662,132.69083,347.0766,436.16428,154.28482,341.1281
964,851.0472,185.5327,95.62669,495.3508,2007.2415,256.4736,1140.557
965,370.8557,967.2216,69.26607,66.81776,727.33295,264.16837,316.78842
966,406.48956,1463.6351,521.5407,795.68805,746.1521,607.20886,315.8978
967,271.0506,106.79695,214.6214,594.2043,1127.4907,1074.0933,1205.9335
968,1192.8596,2038.8123,249.47542,900.2527,2924.8298,185.56863,190.17311
969,30-1.08255,549.5152,529.9427,1926.5211,376.34555,1740.2079,1387.5852
970,320.9044,404.06174,409.17383,111-1.0734,155.00954,2423.8152,690.8423
971,1078.1879,1882.6266,294.1662,2232.8457,226.93861,1518.4045,763.00507
972,69.884186,24-1.07967,772.1297,326.99948,684.159,146.80074,589.0747
973,472.3976,178.97673,146.84972,73.767815,258.91202,1066.218,450.41486
974,1861.4491,825.2819,360.82074,223.78415,379.3453,769.7767,491.99454
975,551.0385,638.19257,1194.6766,498.72238,3265.2388,773.83374,269.7622
976,767.1729,1005.2021,270.4868,1670.4039,397.75046,47-1.0623,277.7543
977,171.90582,503.08115,216.81526,490.99033,462.10007,399.68408,378.2578
978,605.55,1363.8649,2416.189,241.4174,1294.2219,98.72243,5295.523
979,3320.171,456.3811,435.7384,504.43076,153.36307,1171.572,1302.5726
980,1209.3802,3512.4038,567.8796,486.0705,207.3125,356.78342,647.31335
981,380.72,9016.416,87.27743,549.0125,655.43445,797.52924,300.501
982,502.73483,167.63306,105.9876,597.4479,4181.3555,422.4102,1049.3861
983,1350.1112,415.0048,880.27094,642.1266,156.63628,592.51825,310.9541
984,185.2738,2572.2559,184.12119,170.77135,109.11545,644.4917,314.69952
985,1769.6606,181.9401,126.16834,379.76187,349.64618,1073.7141,1042.4443
986,264.20743,1503.1622,34-1.01633,1542.099,337.19925,114.50582,147.93729
987,237.78523,3518.502,1173.8328,167.97942,141.81194,223.64037,649.34247
988,400.81412,345.59805,484.87296,498.82584,1030.6809,235.50766,305.65988
989,1880.3986,3127.062,291.99866,604.55334,180.42877,308.9008,780.6342
990,1017.61,1342.0231,2335.733,412.96255,405.69315,504.7506,669.02167
991,294.22327,1490.8375,4064.5615,555.02045,677.6572,702.51294,235.31265
992,1687.5627,204.46857,1789.3418,292.74423,756.98535,1029.228,347.62137
993,464.96283,1136.462,104.093765,402.52316,2271.7136,95.75192,129.28554
994,756.8692,1789.9329,148.61688,461.1883,132.74475,132.81163,568.7836
995,202.17952,77.83538,4377.821,7077.1436,1919.2997,1041.3328,1018.41986
996,876.5167,478.6566,515.65643,389.49692,316.3485,199.2136,1696.4318
997,6114.3716,641.5627,160.44902,162.39888,248.63914,287.23126,1795.9076
998,503.93552,317.99146,251.91125,654.2121,676.985,991.1342,437.54968
999,707.59174,8779.442,166.58412,960.61035,30-1.0709,281.25845,37-1.06973
1000,187.81947,3365.0542,2043.0785,-1.0,-1.0,-1.0,-1.0
1001,968.0824,419.2227,2034.1858,-1.0,-1.0,-1.0,-1.0
1002,607.5535,781.6284,1488.1125,-1.0,-1.0,-1.0,-1.0
1003,300.9258,148.55576,278.04584,-1.0,-1.0,-1.0,-1.0
1004,366.79834,938.44904,301.62302,-1.0,-1.0,-1.0,-1.0
1005,10953.931,549.52496,10843.739,-1.0,-1.0,-1.0,-1.0
1006,1091.0424,276.44495,920.6164,-1.0,-1.0,-1.0,-1.0
1007,3854.6492,315.99472,361.91135,-1.0,-1.0,-1.0,-1.0
1008,172.32286,484.56223,2993.3774,-1.0,-1.0,-1.0,-1.0
1009,1141.7031,5093.7363,2548.9695,-1.0,-1.0,-1.0,-1.0
1010,281.49454,95.17601,1054.9783,-1.0,-1.0,-1.0,-1.0
1011,1435.5231,1531.1669,10066.9375,-1.0,-1.0,-1.0,-1.0
1012,1114.0803,383.5128,368.41647,-1.0,-1.0,-1.0,-1.0
1013,376.8495,948.0991,304.5023,-1.0,-1.0,-1.0,-1.0
1014,294.38434,2218.525,1065.8093,-1.0,-1.0,-1.0,-1.0
1015,1771.8513,258.41455,951.93365,-1.0,-1.0,-1.0,-1.0
1016,1901.7762,694.804,265.09232,-1.0,-1.0,-1.0,-1.0
1017,962.5863,1998.1195,592.1072,-1.0,-1.0,-1.0,-1.0
1018,94.59196,1780.5609,533.5789,-1.0,-1.0,-1.0,-1.0
1019,601.348,147.70514,456.54996,-1.0,-1.0,-1.0,-1.0
1020,1133.3912,540.75793,509.93765,-1.0,-1.0,-1.0,-1.0
1021,260.45477,502.78818,531.9254,-1.0,-1.0,-1.0,-1.0
1022,290.75677,837.75037,852.25635,-1.0,-1.0,-1.0,-1.0
1023,537.0852,1197.8173,3533.4285,-1.0,-1.0,-1.0,-1.0
1024,875.564,214.61456,2223.5403,-1.0,-1.0,-1.0,-1.0
1025,293.47464,529.5502,2397.4387,-1.0,-1.0,-1.0,-1.0
1026,374.9707,354.0322,448.02197,-1.0,-1.0,-1.0,-1.0
1027,529.6302,189.54257,597.18335,-1.0,-1.0,-1.0,-1.0
1028,3100.2964,634.27856,2011.4316,-1.0,-1.0,-1.0,-1.0
1029,954.0701,806.65497,3240.8296,-1.0,-1.0,-1.0,-1.0
1030,338.89645,1967.311,728.2224,-1.0,-1.0,-1.0,-1.0
1031,2383.286,121.23607,424.23657,-1.0,-1.0,-1.0,-1.0
1032,1472.6458,783.8787,972.29205,-1.0,-1.0,-1.0,-1.0
1033,1155.7583,332.6821,2332.7551,-1.0,-1.0,-1.0,-1.0
1034,746.9891,126.85219,767.82,-1.0,-1.0,-1.0,-1.0
1035,1938.7958,662.1702,750.91455,-1.0,-1.0,-1.0,-1.0
1036,1134.7908,116.38834,704.34845,-1.0,-1.0,-1.0,-1.0
1037,4547.658,1173.4387,438.57324,-1.0,-1.0,-1.0,-1.0
1038,466.9621,185.15907,225.12247,-1.0,-1.0,-1.0,-1.0
1039,372.5542,248.67111,2250.826,-1.0,-1.0,-1.0,-1.0
1040,163.99182,428.95602,358.1451,-1.0,-1.0,-1.0,-1.0
1041,425.81158,462.4223,3154.8438,-1.0,-1.0,-1.0,-1.0
1042,1132.8099,2479.0098,815.62335,-1.0,-1.0,-1.0,-1.0
1043,271.27386,887.7253,263.9346,-1.0,-1.0,-1.0,-1.0
1044,590.7958,5471.8706,901.3558,-1.0,-1.0,-1.0,-1.0
1045,514.7609,398.46075,1096.3416,-1.0,-1.0,-1.0,-1.0
1046,3919.607,435.7904,1168.452,-1.0,-1.0,-1.0,-1.0
1047,1055.6536,336.83585,1614.0382,-1.0,-1.0,-1.0,-1.0
1048,2123.1133,655.5863,277.5733,-1.0,-1.0,-1.0,-1.0
1049,1086.7426,321.41043,582.02124,-1.0,-1.0,-1.0,-1.0
1050,2639.3855,197.42287,622.5941,-1.0,-1.0,-1.0,-1.0
1051,647.1644,2204.6753,501.8493,-1.0,-1.0,-1.0,-1.0
1052,2606.7908,384.47742,483.0339,-1.0,-1.0,-1.0,-1.0
1053,298.33972,158.12225,826.99023,-1.0,-1.0,-1.0,-1.0
1054,4995.9775,181.45062,761.95386,-1.0,-1.0,-1.0,-1.0
1055,878.1882,1554.3666,263.37955,-1.0,-1.0,-1.0,-1.0
1056,751.68304,423.34265,887.1777,-1.0,-1.0,-1.0,-1.0
1057,367.50085,1942.0615,759.9991,-1.0,-1.0,-1.0,-1.0
1058,116.41065,892.75446,179.49873,-1.0,-1.0,-1.0,-1.0
1059,622.8638,786.4078,330.9214,-1.0,-1.0,-1.0,-1.0
1060,221.76962,5738.8975,215.03183,-1.0,-1.0,-1.0,-1.0
1061,4570.4424,445.07462,3021.7173,-1.0,-1.0,-1.0,-1.0
1062,1973.6381,305.22617,1763.9628,-1.0,-1.0,-1.0,-1.0
1063,191.4492,323.31256,1475.8683,-1.0,-1.0,-1.0,-1.0
1064,521.0668,2110.9934,599.12756,-1.0,-1.0,-1.0,-1.0
1065,361.67957,2106.56,294.69357,-1.0,-1.0,-1.0,-1.0
1066,713.95197,486.1196,465.84842,-1.0,-1.0,-1.0,-1.0
1067,2081.1663,876.24884,212.77956,-1.0,-1.0,-1.0,-1.0
1068,567.8434,236.58485,134.1533,-1.0,-1.0,-1.0,-1.0
1069,821.3372,1173.7244,2372.2104,-1.0,-1.0,-1.0,-1.0
1070,2562.0476,927.9487,2980.3225,-1.0,-1.0,-1.0,-1.0
1071,697.7593,217.36615,313.74054,-1.0,-1.0,-1.0,-1.0
1072,3592.134,646.99365,1281.5117,-1.0,-1.0,-1.0,-1.0
1073,474.101,1140.8433,138.70709,-1.0,-1.0,-1.0,-1.0
1074,2306.7368,419.51224,6598.406,-1.0,-1.0,-1.0,-1.0
1075,1128.5927,4319.7144,1229.5066,-1.0,-1.0,-1.0,-1.0
1076,400.5466,1863.5746,644.2661,-1.0,-1.0,-1.0,-1.0
1077,446.87155,1367.706,297.77344,-1.0,-1.0,-1.0,-1.0
1078,938.32996,839.8856,1826.2307,-1.0,-1.0,-1.0,-1.0
1079,5193.5107,3533.3538,540.4468,-1.0,-1.0,-1.0,-1.0
1080,11205.012,1557.3705,1501.7076,-1.0,-1.0,-1.0,-1.0
1081,627.637,462.1423,306.0272,-1.0,-1.0,-1.0,-1.0
1082,737.3574,2561.014,617.51605,-1.0,-1.0,-1.0,-1.0
1083,308.32025,386.11517,2506.2358,-1.0,-1.0,-1.0,-1.0
1084,169.94533,125.501854,433.73392,-1.0,-1.0,-1.0,-1.0
1085,298.6453,844.3217,519.383,-1.0,-1.0,-1.0,-1.0
1086,543.04016,1301.0013,2354.284,-1.0,-1.0,-1.0,-1.0
1087,171.39708,1238.3732,3928.0698,-1.0,-1.0,-1.0,-1.0
1088,3018.911,622.21454,1680.7306,-1.0,-1.0,-1.0,-1.0
1089,465.9154,2424.97,740.7494,-1.0,-1.0,-1.0,-1.0
1090,231.89374,106.6067,505.18594,-1.0,-1.0,-1.0,-1.0
1091,356.15915,1848.3497,799.85626,-1.0,-1.0,-1.0,-1.0
1092,161-1.0043,398.7463,4379.245,-1.0,-1.0,-1.0,-1.0
1093,1447.1857,123.70815,1358.9517,-1.0,-1.0,-1.0,-1.0
1094,753.8004,407.62686,1889.6062,-1.0,-1.0,-1.0,-1.0
1095,322.59848,219.61993,2328.1711,-1.0,-1.0,-1.0,-1.0
